country_code,month_end_date,CCI,DIV_PREMIUM,ED_RATIO,ESI,NIPO,NIPO_FUNDAMENTALS_AUDIT,RIPO,RIPO_OBSERVED_FLAG,TURN,ESI_L1,CCI_L1,TURN_L1,NIPO_L1,RIPO_L1,ED_RATIO_L1,DIV_PREMIUM_L1,sent_stage1,ESENT_REEST_DIV_PREMIUM,ESENT_PUBLISHED_BASE_WEIGHTS_DIV_PREMIUM,RSENT_REEST_DIV_PREMIUM,SENT_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM,sentiment_raw_div_premium,sentiment_orth_div_premium,s0_div_premium,s0_div_premium_lag
SWE,2002-05-31,0.010526315789473717,0.14515221550477198,0.24113817217265493,-0.03188097768331566,1.0,0.0,0.033,1.0,-3.0825376437446765,0.017563117453348154,0.007575757575757791,-2.755256275405521,0.0,,0.33366700033366703,0.2285086235166517,0.4244962867879449,0.43181387733562965,,0.8391852946160898,0.43181387733562965,0.8391852946160898,0.43181387733562965,0.8391852946160898,1.0,1.0
SWE,2002-06-30,-0.0057088487155090295,0.06401395565156476,0.24113817217265493,0.021715526601520097,2.0,0.0,0.0213,1.0,-3.0720855178658595,-0.03188097768331566,0.010526315789473717,-3.0825376437446765,1.0,0.033,0.24113817217265493,0.14515221550477198,0.07182381096526161,-0.09816392838241196,-0.5282031580262024,0.06815634143744137,-0.09816392838241196,0.06815634143744137,-0.09816392838241196,0.06815634143744137,0.0,1.0
SWE,2002-07-31,0.03039215686274499,0.1765005657650508,0.24113817217265493,-0.0032467532467533866,0.0,0.0,,0.0,-2.692993555385746,0.021715526601520097,-0.0057088487155090295,-3.0720855178658595,2.0,0.0213,0.24113817217265493,0.06401395565156476,0.28541996558671257,0.10021527060352625,-0.8050046808354809,0.15959594214866807,0.10021527060352625,0.15959594214866807,0.10021527060352625,0.15959594214866807,1.0,0.0
SWE,2002-08-31,-0.00390625,0.16375544873614012,0.2508214402167097,-0.012820512820512664,0.0,0.0,,0.0,-2.7040614165133285,-0.0032467532467533866,0.03039215686274499,-2.692993555385746,0.0,,0.24113817217265493,0.1765005657650508,0.43029864339638535,0.317641202148922,,0.4035116559982484,0.317641202148922,0.4035116559982484,0.317641202148922,0.4035116559982484,1.0,1.0
SWE,2002-09-30,0.02605210420841697,0.2651389974402467,0.24976896370856957,0.0588235294117645,0.0,0.0,,0.0,-2.9392044001005866,-0.012820512820512664,-0.00390625,-2.7040614165133285,0.0,,0.2508214402167097,0.16375544873614012,0.30598968932707105,0.033538244120140476,,0.4459783007028794,0.033538244120140476,0.4459783007028794,0.033538244120140476,0.4459783007028794,1.0,1.0
SWE,2002-10-31,-0.004985044865403743,0.2655147584162042,0.24976896370856957,-0.0056242969628796935,0.0,0.0,,0.0,-2.5097814013599606,0.0588235294117645,0.02605210420841697,-2.9392044001005866,0.0,,0.24976896370856957,0.2651389974402467,0.5501583183668659,0.6577247091600807,,0.4643853042042523,0.6577247091600807,0.4643853042042523,0.6577247091600807,0.4643853042042523,1.0,1.0
SWE,2002-11-30,0.01415571284125372,0.228745624531824,0.2462811545660526,-0.012222222222222134,0.0,0.0,,0.0,-2.474705674650245,-0.0056242969628796935,-0.004985044865403743,-2.5097814013599606,0.0,,0.24976896370856957,0.2655147584162042,0.5781080763474542,0.12189716195493266,,0.5593715899018886,0.12189716195493266,0.5593715899018886,0.12189716195493266,0.5593715899018886,1.0,1.0
SWE,2002-12-31,0.02913631633714897,0.36278797223831255,0.2462811545660526,0.042873696407879525,0.0,0.0,,0.0,-3.0393720760651988,-0.012222222222222134,0.01415571284125372,-2.474705674650245,0.0,,0.2462811545660526,0.228745624531824,0.4268964601279692,0.2582684262896282,,0.6045589706910159,0.2582684262896282,0.6045589706910159,0.2582684262896282,0.6045589706910159,1.0,1.0
SWE,2003-01-31,-0.009278350515463996,0.4154683974685282,0.2462811545660526,-0.06903991370010798,0.0,0.0,,0.0,-2.6407578193486088,0.042873696407879525,0.02913631633714897,-3.0393720760651988,0.0,,0.2462811545660526,0.36278797223831255,0.5010679721480671,0.5748461941545204,,0.3037736828434965,0.5748461941545204,0.3037736828434965,0.5748461941545204,0.3037736828434965,1.0,1.0
SWE,2003-02-28,0.02972399150743099,0.3683865726736018,0.2533826584908529,0.042744656917885315,0.0,0.0,,0.0,-2.67106752085692,-0.06903991370010798,-0.009278350515463996,-2.6407578193486088,0.0,,0.2462811545660526,0.4154683974685282,0.41286394649305524,-0.34149056824668533,,0.36542390839580335,-0.34149056824668533,0.36542390839580335,-0.34149056824668533,0.36542390839580335,0.0,1.0
SWE,2003-03-31,-0.0052798310454065245,0.3256144323798236,0.2533826584908529,-0.0022446689113354568,0.0,0.0,,0.0,-2.6231592547042357,0.042744656917885315,0.02972399150743099,-2.67106752085692,0.0,,0.2533826584908529,0.3683865726736018,0.6423521936997864,0.6803574078198049,,0.6975924139426901,0.6803574078198049,0.6975924139426901,0.6803574078198049,0.6975924139426901,1.0,0.0
SWE,2003-04-30,-0.01763485477178428,0.18088412585101765,0.25683832027738535,-0.017640573318633,0.0,0.0,,0.0,-2.4938320555375073,-0.0022446689113354568,-0.0052798310454065245,-2.6231592547042357,0.0,,0.2533826584908529,0.3256144323798236,0.5274868214541157,0.10188411425550863,,0.4577482817404409,0.10188411425550863,0.4577482817404409,0.10188411425550863,0.4577482817404409,1.0,1.0
SWE,2003-05-31,-0.01532175689479065,0.07919701162707338,0.2584914439332058,0.03302961275626437,0.0,0.0,,0.0,-2.3177918831311737,-0.017640573318633,-0.01763485477178428,-2.4938320555375073,0.0,,0.25683832027738535,0.18088412585101765,0.5356469140747068,-0.07142725416596375,,0.5519526667876369,-0.07142725416596375,0.5519526667876369,-0.07142725416596375,0.5519526667876369,0.0,1.0
SWE,2003-06-30,-0.036417322834645605,0.09623462941535121,0.2584914439332058,0.009195402298850519,0.0,0.0,,0.0,-2.3110546608004836,0.03302961275626437,-0.01532175689479065,-2.3177918831311737,0.0,,0.2584914439332058,0.07919701162707338,0.6680586065143747,0.34072610354187816,,0.8633170936216714,0.34072610354187816,0.8633170936216714,0.34072610354187816,0.8633170936216714,1.0,0.0
SWE,2003-07-31,-0.0029440628066733643,0.0834881878256839,0.2584914439332058,-0.05331882480957573,0.0,0.0,,0.0,-2.274738187986244,0.009195402298850519,-0.036417322834645605,-2.3110546608004836,0.0,,0.2584914439332058,0.09623462941535121,0.6512861598536236,0.024575476708689634,,0.7580510012105934,0.024575476708689634,0.7580510012105934,0.024575476708689634,0.7580510012105934,1.0,1.0
SWE,2003-08-31,-0.03228869895536557,0.009666518564491855,0.25248062211225286,-0.0010869565217390686,0.0,0.0,,0.0,-2.4354967232003304,-0.05331882480957573,-0.0029440628066733643,-2.274738187986244,0.0,,0.2584914439332058,0.0834881878256839,0.4963233870304511,-0.14437865132075,,0.6096691836134303,-0.14437865132075,0.6096691836134303,-0.14437865132075,0.6096691836134303,0.0,1.0
SWE,2003-09-30,0.038461538461538325,-0.04251094049938531,0.25248062211225286,0.0010881392818280489,0.0,0.0,,0.0,-2.244958496667514,-0.0010869565217390686,-0.03228869895536557,-2.4354967232003304,0.0,,0.25248062211225286,0.009666518564491855,0.5580146691055696,-0.08939942562462197,,0.5723266243684688,-0.08939942562462197,0.5723266243684688,-0.08939942562462197,0.5723266243684688,0.0,0.0
SWE,2003-10-31,0.04752066115702491,-0.0251310157925958,0.27253897307314945,0.007675438596491224,0.0,0.0,,0.0,-2.188034796801619,0.0010881392818280489,0.038461538461538325,-2.244958496667514,0.0,,0.25248062211225286,-0.04251094049938531,0.8042362576380032,0.5161327278562342,,0.8139009995826189,0.5161327278562342,0.8139009995826189,0.5161327278562342,0.8139009995826189,1.0,0.0
SWE,2003-11-30,-0.0092118730808598,-0.03429931241952755,0.27146618888617424,-0.03797468354430378,0.0,0.0,,0.0,-2.4726867777027337,0.007675438596491224,0.04752066115702491,-2.188034796801619,0.0,,0.27253897307314945,-0.0251310157925958,0.7425493166169643,0.6738563922311223,,0.9966677858289055,0.6738563922311223,0.9966677858289055,0.6738563922311223,0.9966677858289055,1.0,1.0
SWE,2003-12-31,-0.030753968253968145,-0.017139935910185033,0.27146618888617424,0.006369426751592355,0.0,0.0,,0.0,-2.596991327055668,-0.03797468354430378,-0.0092118730808598,-2.4726867777027337,0.0,,0.27146618888617424,-0.03429931241952755,0.3820522206472488,-0.13618907491760168,,0.5808491865369654,-0.13618907491760168,0.5808491865369654,-0.13618907491760168,0.5808491865369654,0.0,1.0
SWE,2004-01-31,-0.034482758620689724,-0.10259824114551397,0.27146618888617424,-0.028865979381443307,0.0,0.0,,0.0,-1.9915236753207277,0.006369426751592355,-0.030753968253968145,-2.596991327055668,0.0,,0.27146618888617424,-0.017139935910185033,0.5777352033016888,-0.06233115931423229,,0.4934730898439036,-0.06233115931423229,0.4934730898439036,-0.06233115931423229,0.4934730898439036,0.0,0.0
SWE,2004-02-29,0.036742800397219444,-0.05758539609348756,0.2806623631770979,0.015706806282722585,0.0,0.0,,0.0,-1.9724428506213714,-0.028865979381443307,-0.034482758620689724,-1.9915236753207277,0.0,,0.27146618888617424,-0.10259824114551397,0.8125720909025959,-0.12814309874380325,,0.9024080461211978,-0.12814309874380325,0.9024080461211978,-0.12814309874380325,0.9024080461211978,0.0,0.0
SWE,2004-03-31,-0.03358925143953939,0.009398844023043917,0.2806623631770979,-0.028484231943031513,0.0,0.0,,0.0,-1.9195436880314947,0.015706806282722585,0.036742800397219444,-1.9724428506213714,0.0,,0.2806623631770979,-0.05758539609348756,1.0272960110044385,0.7348745139817676,,1.2068466350881921,0.7348745139817676,1.2068466350881921,0.7348745139817676,1.2068466350881921,1.0,0.0
SWE,2004-04-30,0.035785288270377746,-0.02613544521786504,0.2806623631770979,-0.019940179461615193,0.0,0.0,,0.0,-2.1926812839386507,-0.028484231943031513,-0.03358925143953939,-1.9195436880314947,0.0,,0.2806623631770979,0.009398844023043917,0.8172842844531105,-0.07527686928901055,,0.9852677521602745,-0.07527686928901055,0.9852677521602745,-0.07527686928901055,0.9852677521602745,0.0,1.0
SWE,2004-05-31,-0.02424830261881672,-0.12708863600723297,0.26316482012684544,-0.0029821073558647937,0.0,0.0,,0.0,-2.541332690305351,-0.019940179461615193,0.035785288270377746,-2.1926812839386507,0.0,,0.2806623631770979,-0.02613544521786504,0.6073040655859903,0.3930819011573794,,0.7825477030358767,0.3930819011573794,0.7825477030358767,0.3930819011573794,0.7825477030358767,1.0,0.0
SWE,2004-06-30,0.015763546798029493,-0.06742672122966642,0.26316482012684544,-0.023300970873786464,1.0,0.0,0.0267,1.0,-2.7985692023614073,-0.0029821073558647937,-0.02424830261881672,-2.541332690305351,0.0,,0.26316482012684544,-0.12708863600723297,0.32666918849937526,-0.03760388808828244,,0.5253504879274705,-0.03760388808828244,0.5253504879274705,-0.03760388808828244,0.5253504879274705,0.0,1.0
SWE,2004-07-31,-0.013605442176870763,-0.04872463416298889,0.26316482012684544,-0.01151631477927062,0.0,0.0,,0.0,-2.50574954983279,-0.023300970873786464,0.015763546798029493,-2.7985692023614073,1.0,0.0267,0.26316482012684544,-0.06742672122966642,0.34870651737821523,0.027965928770772114,-0.7295148857933532,0.4073368826769403,0.027965928770772114,0.4073368826769403,0.027965928770772114,0.4073368826769403,1.0,0.0
