month_end_date,return_horizon_months,HML,RMRF,SMB,UMD,country_code,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_SIBLEY_DIV_PREMIUM,SENT_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,SENT_ORTH_SIBLEY_DIV_PREMIUM_lag,SENT_DIV_PREMIUM_lag
2014-09-30,6,5.099477054416268,22.883643700968758,-18.021801327733534,12.004345676141037,SWE,-0.011253525540355663,-0.20068522541744893,-0.35693703522615594,-0.7931847107449836,-0.3150480882866498,-0.4606804643418523
2014-09-30,12,15.510064463395512,7.2310248584713355,5.221020851028535,-11.366312127445621,SWE,-0.011253525540355663,-0.20068522541744893,-0.35693703522615594,-0.7931847107449836,-0.3150480882866498,-0.4606804643418523
2014-10-31,1,2.0318513497578072,1.441171415215181,-3.4743778719991236,-1.4267634736435664,SWE,0.11635066466396413,0.04265558062749837,0.05938080985075275,-0.011253525540355663,-0.20068522541744893,-0.35693703522615594
2014-10-31,3,4.034255379931384,6.43772551178643,-10.770282603569326,0.32659551935319,SWE,0.11635066466396413,0.04265558062749837,0.05938080985075275,-0.011253525540355663,-0.20068522541744893,-0.35693703522615594
2014-10-31,6,7.1303246729022,22.8825178678417,-12.617333795631701,7.2544229763573,SWE,0.11635066466396413,0.04265558062749837,0.05938080985075275,-0.011253525540355663,-0.20068522541744893,-0.35693703522615594
2014-10-31,12,18.334809676705266,2.939859808817258,11.887436128860408,-15.337887681102291,SWE,0.11635066466396413,0.04265558062749837,0.05938080985075275,-0.011253525540355663,-0.20068522541744893,-0.35693703522615594
2014-11-30,1,2.216421686261616,3.5651607216207637,-4.73148754466135,1.1047037384420477,SWE,0.1632364707982147,0.024487464794753402,-0.040197978671888415,0.11635066466396413,0.04265558062749837,0.05938080985075275
2014-11-30,3,2.478718855556883,12.090235333535283,-8.540966391188686,4.923791759446461,SWE,0.1632364707982147,0.024487464794753402,-0.040197978671888415,0.11635066466396413,0.04265558062749837,0.05938080985075275
2014-11-30,6,8.366933937644493,20.74123276034825,-8.244227422680106,1.8539081321112816,SWE,0.1632364707982147,0.024487464794753402,-0.040197978671888415,0.11635066466396413,0.04265558062749837,0.05938080985075275
2014-11-30,12,16.682686643698496,8.576299825961243,12.159654110937023,-9.955530186911222,SWE,0.1632364707982147,0.024487464794753402,-0.040197978671888415,0.11635066466396413,0.04265558062749837,0.05938080985075275
2014-12-31,1,-0.24838799000657108,1.3135763844848825,-2.9674322883861626,0.666668913206947,SWE,-0.5605174227914518,-0.24095302523194417,-0.549121020600452,0.1632364707982147,0.024487464794753402,-0.040197978671888415
2014-12-31,3,2.502282103754183,17.108195241938873,-7.385637783979881,5.2905064775868205,SWE,-0.5605174227914518,-0.24095302523194417,-0.549121020600452,0.1632364707982147,0.024487464794753402,-0.040197978671888415
2014-12-31,6,4.210855797753599,11.94898129702966,4.2906299578233,-4.142508731396244,SWE,-0.5605174227914518,-0.24095302523194417,-0.549121020600452,0.1632364707982147,0.024487464794753402,-0.040197978671888415
2014-12-31,12,12.67000103467748,8.79484866902982,23.965901810884006,-10.363438036790129,SWE,-0.5605174227914518,-0.24095302523194417,-0.549121020600452,0.1632364707982147,0.024487464794753402,-0.040197978671888415
2015-01-31,1,0.5062550849075809,6.828332922069413,-1.0627806978867227,3.0900898092466766,SWE,-0.3352470582269882,-0.37006589704463316,-0.3859082484683534,-0.5605174227914518,-0.24095302523194417,-0.549121020600452
2015-01-31,3,2.976009470788288,15.45015385943611,-2.069995564209026,6.905275137805034,SWE,-0.3352470582269882,-0.37006589704463316,-0.3859082484683534,-0.5605174227914518,-0.24095302523194417,-0.549121020600452
2015-01-31,6,11.861818612962649,1.1647266198177686,14.87834701082651,-16.367714954553758,SWE,-0.3352470582269882,-0.37006589704463316,-0.3859082484683534,-0.5605174227914518,-0.24095302523194417,-0.549121020600452
2015-01-31,12,15.177349380925275,3.6355087959261345,37.696711507006974,-8.370820595238937,SWE,-0.3352470582269882,-0.37006589704463316,-0.3859082484683534,-0.5605174227914518,-0.24095302523194417,-0.549121020600452
2015-02-28,1,2.239924623661027,8.201477371881083,-3.528036846978966,1.4580705231567181,SWE,0.07910439971683937,-0.271596559126674,-0.13653752991057921,-0.3352470582269882,-0.37006589704463316,-0.3859082484683534
2015-02-28,3,5.745793026927881,7.717886755319148,0.324450146475197,-2.9258222333151562,SWE,0.07910439971683937,-0.271596559126674,-0.13653752991057921,-0.3352470582269882,-0.37006589704463316,-0.3859082484683534
2015-02-28,6,10.552865495361141,-0.0801777435647244,16.630885114252347,-20.849253081571483,SWE,0.07910439971683937,-0.271596559126674,-0.13653752991057921,-0.3352470582269882,-0.37006589704463316,-0.3859082484683534
2015-02-28,12,15.055400825658083,-9.325429725427114,44.48648286520529,-13.079358278908003,SWE,0.07910439971683937,-0.271596559126674,-0.13653752991057921,-0.3352470582269882,-0.37006589704463316,-0.3859082484683534
2015-03-31,1,0.212626804445204,-0.12084160742241723,2.6017947869735325,2.210524931453106,SWE,0.08763826937852089,-0.36593918421462157,-0.27499105721135825,0.07910439971683937,-0.271596559126674,-0.13653752991057921
2015-03-31,3,1.6668640531046552,-4.405510591509476,12.607405009785255,-8.959036787415453,SWE,0.08763826937852089,-0.36593918421462157,-0.27499105721135825,0.07910439971683937,-0.271596559126674,-0.13653752991057921
2015-03-31,6,9.905460712795989,-12.737756117150367,28.35244315587189,-20.865849144070346,SWE,0.08763826937852089,-0.36593918421462157,-0.27499105721135825,0.07910439971683937,-0.271596559126674,-0.13653752991057921
2015-03-31,12,17.04864568349016,-14.498251083938829,46.82760337928782,-15.881741501142466,SWE,0.08763826937852089,-0.36593918421462157,-0.27499105721135825,0.07910439971683937,-0.271596559126674,-0.13653752991057921
2015-04-30,1,3.2096087500379067,-0.32648824383983976,1.3562920035782744,-6.3901599689406225,SWE,-0.052907553811324295,0.4045696994579176,0.09656990621010689,0.08763826937852089,-0.36593918421462157,-0.27499105721135825
2015-04-30,3,8.629009016605016,-12.373675358641146,17.30658818273405,-21.76973031719811,SWE,-0.052907553811324295,0.4045696994579176,0.09656990621010689,0.08763826937852089,-0.36593918421462157,-0.27499105721135825
2015-04-30,6,10.458742693082822,-16.229044135043235,28.04305589300855,-21.064222836236556,SWE,-0.052907553811324295,0.4045696994579176,0.09656990621010689,0.08763826937852089,-0.36593918421462157,-0.27499105721135825
2015-04-30,12,18.138675598471465,-12.657825275254986,44.60227893757658,-17.222255595654545,SWE,-0.052907553811324295,0.4045696994579176,0.09656990621010689,0.08763826937852089,-0.36593918421462157,-0.27499105721135825
2015-05-31,1,-1.7037726043011236,-3.976346972861966,8.283249108273317,-4.847605422741619,SWE,-0.4056623260854436,-0.7322204688391001,-0.6295033881483172,-0.052907553811324295,0.4045696994579176,0.09656990621010689
2015-05-31,3,4.5458758507860075,-7.239340404622996,16.253699814919997,-18.463644257008095,SWE,-0.4056623260854436,-0.7322204688391001,-0.6295033881483172,-0.052907553811324295,0.4045696994579176,0.09656990621010689
2015-05-31,6,7.673699350799201,-10.07521014675442,22.23716389769743,-11.594487178346558,SWE,-0.4056623260854436,-0.7322204688391001,-0.6295033881483172,-0.052907553811324295,0.4045696994579176,0.09656990621010689
2015-05-31,12,14.646736662321258,-11.932047012326862,38.75939900014376,-10.570988704725693,SWE,-0.4056623260854436,-0.7322204688391001,-0.6295033881483172,-0.052907553811324295,0.4045696994579176,0.09656990621010689
2015-06-30,1,7.075185628146863,-8.446149852688423,6.883437078041288,-12.171876838150087,SWE,-0.10684097660862937,-0.24833310434250588,-0.13446114547830706,-0.4056623260854436,-0.7322204688391001,-0.6295033881483172
2015-06-30,3,8.103521965020978,-8.716240420549637,13.98224046164498,-13.07852194934711,SWE,-0.10684097660862937,-0.24833310434250588,-0.13446114547830706,-0.4056623260854436,-0.7322204688391001,-0.6295033881483172
2015-06-30,6,8.117335926442149,-2.8174732735004593,18.865809767394914,-6.4897685335433275,SWE,-0.10684097660862937,-0.24833310434250588,-0.13446114547830706,-0.4056623260854436,-0.7322204688391001,-0.6295033881483172
2015-06-30,12,27.41013219964117,-7.949038569331856,28.779092926338045,-18.08709661256741,SWE,-0.10684097660862937,-0.24833310434250588,-0.13446114547830706,-0.4056623260854436,-0.7322204688391001,-0.6295033881483172
