sort_variable,sort_type,sentiment_prone_direction,sentiment_prone_interpretation,month_end_date,spread_code,spread_return
age,continuous,low_minus_high,young_firms,2015-11-30,P10_P01,-10.019295303974902
age,continuous,low_minus_high,young_firms,2015-12-31,P10_P01,-5.029132561182701
age,continuous,low_minus_high,young_firms,2016-01-31,P10_P01,-5.956010145689348
age,continuous,low_minus_high,young_firms,2016-02-29,P10_P01,-4.620241005542316
age,continuous,low_minus_high,young_firms,2016-03-31,P10_P01,-5.714185829378784
age,continuous,low_minus_high,young_firms,2016-04-30,P10_P01,5.9962366530987765
age,continuous,low_minus_high,young_firms,2016-05-31,P10_P01,-0.6051423823341452
age,continuous,low_minus_high,young_firms,2016-06-30,P10_P01,3.2758147834702394
age,continuous,low_minus_high,young_firms,2016-07-31,P10_P01,-8.17425783824066
age,continuous,low_minus_high,young_firms,2016-08-31,P10_P01,-11.444942816391972
age,continuous,low_minus_high,young_firms,2016-09-30,P10_P01,-12.186607522062998
age,continuous,low_minus_high,young_firms,2016-10-31,P10_P01,6.457883531543598
age,continuous,low_minus_high,young_firms,2016-11-30,P10_P01,2.319967271426461
age,continuous,low_minus_high,young_firms,2016-12-31,P10_P01,2.7450886156790526
age,continuous,low_minus_high,young_firms,2017-01-31,P10_P01,2.050046091126895
age,continuous,low_minus_high,young_firms,2017-02-28,P10_P01,3.92765462558409
age,continuous,low_minus_high,young_firms,2017-03-31,P10_P01,2.8487760713559847
age,continuous,low_minus_high,young_firms,2017-04-30,P10_P01,5.586325215834765
age,continuous,low_minus_high,young_firms,2017-05-31,P10_P01,0.3781861388313581
age,continuous,low_minus_high,young_firms,2017-06-30,P10_P01,-2.2788218623679053
age,continuous,low_minus_high,young_firms,2017-07-31,P10_P01,-6.92363979752488
age,continuous,low_minus_high,young_firms,2017-08-31,P10_P01,2.7256039746719813
age,continuous,low_minus_high,young_firms,2017-09-30,P10_P01,-10.292485080834535
age,continuous,low_minus_high,young_firms,2017-10-31,P10_P01,-1.7239608287881476
age,continuous,low_minus_high,young_firms,2017-11-30,P10_P01,-2.4684011335177183
age,continuous,low_minus_high,young_firms,2017-12-31,P10_P01,-0.0495039758591993
age,continuous,low_minus_high,young_firms,2018-01-31,P10_P01,-2.460855508611324
age,continuous,low_minus_high,young_firms,2018-02-28,P10_P01,5.694573512749018
age,continuous,low_minus_high,young_firms,2018-03-31,P10_P01,3.2973306148512456
age,continuous,low_minus_high,young_firms,2018-04-30,P10_P01,3.9650402689054047
age,continuous,low_minus_high,young_firms,2018-05-31,P10_P01,-1.2219796541659589
age,continuous,low_minus_high,young_firms,2018-06-30,P10_P01,-0.878018515714607
age,continuous,low_minus_high,young_firms,2018-07-31,P10_P01,-5.7878937183429295
age,continuous,low_minus_high,young_firms,2018-08-31,P10_P01,-3.661774388101875
age,continuous,low_minus_high,young_firms,2018-09-30,P10_P01,-1.0964809160169584
age,continuous,low_minus_high,young_firms,2018-10-31,P10_P01,2.2446549876727966
age,continuous,low_minus_high,young_firms,2018-11-30,P10_P01,0.27297686598676174
age,continuous,low_minus_high,young_firms,2018-12-31,P10_P01,-1.2388764881524779
age,continuous,low_minus_high,young_firms,2019-01-31,P10_P01,2.0749670178980315
age,continuous,low_minus_high,young_firms,2019-02-28,P10_P01,-0.7795153645395407
age,continuous,low_minus_high,young_firms,2019-03-31,P10_P01,1.8698562261631273
age,continuous,low_minus_high,young_firms,2019-04-30,P10_P01,3.6274620996197635
age,continuous,low_minus_high,young_firms,2019-05-31,P10_P01,-0.4168805650978853
age,continuous,low_minus_high,young_firms,2019-06-30,P10_P01,-3.4120572375752483
age,continuous,low_minus_high,young_firms,2019-07-31,P10_P01,-5.812796495503627
age,continuous,low_minus_high,young_firms,2019-08-31,P10_P01,-3.5656637329490524
age,continuous,low_minus_high,young_firms,2019-09-30,P10_P01,0.3240424713501615
age,continuous,low_minus_high,young_firms,2019-10-31,P10_P01,-1.5459379082097748
age,continuous,low_minus_high,young_firms,2019-11-30,P10_P01,1.913210778261325
age,continuous,low_minus_high,young_firms,2019-12-31,P10_P01,0.9769172925645231
age,continuous,low_minus_high,young_firms,2020-01-31,P10_P01,-5.954854095734533
age,continuous,low_minus_high,young_firms,2020-02-29,P10_P01,2.4640481239089755
age,continuous,low_minus_high,young_firms,2020-03-31,P10_P01,-6.764841116774942
age,continuous,low_minus_high,young_firms,2020-04-30,P10_P01,3.288687808746687
age,continuous,low_minus_high,young_firms,2020-05-31,P10_P01,-0.5895056475832523
age,continuous,low_minus_high,young_firms,2020-06-30,P10_P01,-2.938960389304654
age,continuous,low_minus_high,young_firms,2020-07-31,P10_P01,-5.4858694288944445
age,continuous,low_minus_high,young_firms,2020-08-31,P10_P01,-2.4350873393310373
age,continuous,low_minus_high,young_firms,2020-09-30,P10_P01,-2.4759654986923896
age,continuous,low_minus_high,young_firms,2020-10-31,P10_P01,1.5486922089580286
age,continuous,low_minus_high,young_firms,2020-11-30,P10_P01,-0.5868946335105889
age,continuous,low_minus_high,young_firms,2020-12-31,P10_P01,-8.651876497196842
age,continuous,low_minus_high,young_firms,2021-01-31,P10_P01,-2.6187324020890386
age,continuous,low_minus_high,young_firms,2021-02-28,P10_P01,1.625965609251704
age,continuous,low_minus_high,young_firms,2021-03-31,P10_P01,6.41611177137891
age,continuous,low_minus_high,young_firms,2021-04-30,P10_P01,-1.2284158271479164
age,continuous,low_minus_high,young_firms,2021-05-31,P10_P01,3.4300362442830417
age,continuous,low_minus_high,young_firms,2021-06-30,P10_P01,3.5953966581751375
age,continuous,low_minus_high,young_firms,2021-07-31,P10_P01,3.290684883229045
age,continuous,low_minus_high,young_firms,2021-08-31,P10_P01,0.2025105171863375
age,continuous,low_minus_high,young_firms,2021-09-30,P10_P01,-2.786900686137626
age,continuous,low_minus_high,young_firms,2021-10-31,P10_P01,6.423923331016132
age,continuous,low_minus_high,young_firms,2021-11-30,P10_P01,0.3511503740553199
age,continuous,low_minus_high,young_firms,2021-12-31,P10_P01,-1.4357926217301435
age,continuous,low_minus_high,young_firms,2022-01-31,P10_P01,3.657015593200313
age,continuous,low_minus_high,young_firms,2022-02-28,P10_P01,4.3164974051303515
age,continuous,low_minus_high,young_firms,2022-03-31,P10_P01,4.194732508854142
age,continuous,low_minus_high,young_firms,2022-04-30,P10_P01,3.385150702036108
age,continuous,low_minus_high,young_firms,2022-05-31,P10_P01,1.1565901597845816
age,continuous,low_minus_high,young_firms,2022-06-30,P10_P01,-1.7058973149580936
age,continuous,low_minus_high,young_firms,2022-07-31,P10_P01,3.7453468166807555
age,continuous,low_minus_high,young_firms,2022-08-31,P10_P01,-1.2148205147019127
age,continuous,low_minus_high,young_firms,2022-09-30,P10_P01,-3.874097860531754
age,continuous,low_minus_high,young_firms,2022-10-31,P10_P01,4.536835315910076
age,continuous,low_minus_high,young_firms,2022-11-30,P10_P01,5.142513953067012
age,continuous,low_minus_high,young_firms,2022-12-31,P10_P01,2.3199777054067034
age,continuous,low_minus_high,young_firms,2023-01-31,P10_P01,3.4949591338754686
age,continuous,low_minus_high,young_firms,2023-02-28,P10_P01,2.1926583480970656
age,continuous,low_minus_high,young_firms,2023-03-31,P10_P01,5.69080491697889
age,continuous,low_minus_high,young_firms,2023-04-30,P10_P01,3.4749883854873365
age,continuous,low_minus_high,young_firms,2023-05-31,P10_P01,3.462787935490071
age,continuous,low_minus_high,young_firms,2023-06-30,P10_P01,0.8903424379293212
age,continuous,low_minus_high,young_firms,2023-07-31,P10_P01,-0.3267082623605744
age,continuous,low_minus_high,young_firms,2023-08-31,P10_P01,2.594799538339155
age,continuous,low_minus_high,young_firms,2023-09-30,P10_P01,-0.8305516583734072
age,continuous,low_minus_high,young_firms,2023-10-31,P10_P01,5.5375544749229295
age,continuous,low_minus_high,young_firms,2023-11-30,P10_P01,5.857225619862638
age,continuous,low_minus_high,young_firms,2023-12-31,P10_P01,0.1352954488100213
age,continuous,low_minus_high,young_firms,2024-01-31,P10_P01,1.7788684867668976
age,continuous,low_minus_high,young_firms,2024-02-29,P10_P01,6.164755098752949
age,continuous,low_minus_high,young_firms,2024-03-31,P10_P01,5.876983857735535
age,continuous,low_minus_high,young_firms,2024-04-30,P10_P01,0.010199496800624486
age,continuous,low_minus_high,young_firms,2024-05-31,P10_P01,0.5482955426660361
age,continuous,low_minus_high,young_firms,2024-06-30,P10_P01,-0.7184802871672202
age,continuous,low_minus_high,young_firms,2024-07-31,P10_P01,0.9841346115407648
age,continuous,low_minus_high,young_firms,2024-08-31,P10_P01,-0.18908142249808968
age,continuous,low_minus_high,young_firms,2024-09-30,P10_P01,5.740770473873429
age,continuous,low_minus_high,young_firms,2024-10-31,P10_P01,1.2492190815081208
age,continuous,low_minus_high,young_firms,2024-11-30,P10_P01,2.421126139672987
age,continuous,low_minus_high,young_firms,2024-12-31,P10_P01,-2.7353438310061096
age,continuous,low_minus_high,young_firms,2025-01-31,P10_P01,-1.3152431796482458
age,continuous,low_minus_high,young_firms,2025-02-28,P10_P01,-4.4078772719194985
age,continuous,low_minus_high,young_firms,2025-03-31,P10_P01,-6.943075948351156
age,continuous,low_minus_high,young_firms,2025-04-30,P10_P01,-1.7062668391423559
age,continuous,low_minus_high,young_firms,2025-05-31,P10_P01,-0.48440112264188073
age,continuous,low_minus_high,young_firms,2025-06-30,P10_P01,-4.742687704096648
age,continuous,low_minus_high,young_firms,2025-07-31,P10_P01,-2.432159489387824
age,continuous,low_minus_high,young_firms,2025-08-31,P10_P01,-2.685313671155074
age,continuous,low_minus_high,young_firms,2025-09-30,P10_P01,1.5462604786690801
age,continuous,low_minus_high,young_firms,2025-10-31,P10_P01,-2.010386557621315
age,continuous,low_minus_high,young_firms,2025-11-30,P10_P01,0.6837354917479082
age,continuous,low_minus_high,young_firms,2025-12-31,P10_P01,-2.5975032356658927
E_plus_BE,continuous,low_minus_high,low_profitability,2001-07-31,P10_P01,12.637795275590534
E_plus_BE,continuous,low_minus_high,low_profitability,2001-08-31,P10_P01,-56.166982922201115
E_plus_BE,continuous,low_minus_high,low_profitability,2001-09-30,P10_P01,9.294871794871796
E_plus_BE,continuous,low_minus_high,low_profitability,2001-10-31,P10_P01,-13.913043478260878
E_plus_BE,continuous,low_minus_high,low_profitability,2001-11-30,P10_P01,9.046751669702502
E_plus_BE,continuous,low_minus_high,low_profitability,2001-12-31,P10_P01,3.6258064516129007
E_plus_BE,continuous,low_minus_high,low_profitability,2002-01-31,P10_P01,33.3019578313253
E_plus_BE,continuous,low_minus_high,low_profitability,2002-02-28,P10_P01,16.666666666666664
E_plus_BE,continuous,low_minus_high,low_profitability,2002-03-31,P10_P01,-32.59036144578313
E_plus_BE,continuous,low_minus_high,low_profitability,2002-04-30,P10_P01,5.381263616557741
E_plus_BE,continuous,low_minus_high,low_profitability,2005-01-31,P10_P01,25.410830999066302
E_plus_BE,continuous,low_minus_high,low_profitability,2005-02-28,P10_P01,3.5532994923857864
E_plus_BE,continuous,low_minus_high,low_profitability,2005-03-31,P10_P01,-17.61538477372413
E_plus_BE,continuous,low_minus_high,low_profitability,2005-04-30,P10_P01,-24.477259783581474
E_plus_BE,continuous,low_minus_high,low_profitability,2005-05-31,P10_P01,-1.7391479793722115
E_plus_BE,continuous,low_minus_high,low_profitability,2005-06-30,P10_P01,-1.5317244420374854
E_plus_BE,continuous,low_minus_high,low_profitability,2005-07-31,P10_P01,4.163933849629085
E_plus_BE,continuous,low_minus_high,low_profitability,2005-08-31,P10_P01,-3.554160717776748
E_plus_BE,continuous,low_minus_high,low_profitability,2005-09-30,P10_P01,-3.4574559472319457
E_plus_BE,continuous,low_minus_high,low_profitability,2005-10-31,P10_P01,-0.20846833995100456
E_plus_BE,continuous,low_minus_high,low_profitability,2005-11-30,P10_P01,0.4760891747375542
E_plus_BE,continuous,low_minus_high,low_profitability,2005-12-31,P10_P01,-2.3843893939585294
E_plus_BE,continuous,low_minus_high,low_profitability,2006-01-31,P10_P01,-4.383406300935901
E_plus_BE,continuous,low_minus_high,low_profitability,2006-02-28,P10_P01,6.597060331429445
E_plus_BE,continuous,low_minus_high,low_profitability,2006-03-31,P10_P01,6.148001300883087
E_plus_BE,continuous,low_minus_high,low_profitability,2006-04-30,P10_P01,6.73733628591395
E_plus_BE,continuous,low_minus_high,low_profitability,2006-05-31,P10_P01,1.703470797147375
E_plus_BE,continuous,low_minus_high,low_profitability,2006-06-30,P10_P01,3.1728204898870054
E_plus_BE,continuous,low_minus_high,low_profitability,2006-07-31,P10_P01,1.2499040299864026
E_plus_BE,continuous,low_minus_high,low_profitability,2006-08-31,P10_P01,3.7788476578154677
E_plus_BE,continuous,low_minus_high,low_profitability,2006-09-30,P10_P01,0.024557068361482415
E_plus_BE,continuous,low_minus_high,low_profitability,2006-10-31,P10_P01,5.401463098129923
E_plus_BE,continuous,low_minus_high,low_profitability,2006-11-30,P10_P01,3.4647159386113113
E_plus_BE,continuous,low_minus_high,low_profitability,2006-12-31,P10_P01,8.08686144043448
E_plus_BE,continuous,low_minus_high,low_profitability,2007-01-31,P10_P01,1.4286555562479122
E_plus_BE,continuous,low_minus_high,low_profitability,2007-02-28,P10_P01,3.8297617622886997
E_plus_BE,continuous,low_minus_high,low_profitability,2007-03-31,P10_P01,3.784005637449836
E_plus_BE,continuous,low_minus_high,low_profitability,2007-04-30,P10_P01,1.8023217889175858
E_plus_BE,continuous,low_minus_high,low_profitability,2007-05-31,P10_P01,-2.4613630603397914
E_plus_BE,continuous,low_minus_high,low_profitability,2007-06-30,P10_P01,-0.5783543697920557
E_plus_BE,continuous,low_minus_high,low_profitability,2007-07-31,P10_P01,4.122502426056565
E_plus_BE,continuous,low_minus_high,low_profitability,2007-08-31,P10_P01,5.441281439310149
E_plus_BE,continuous,low_minus_high,low_profitability,2007-09-30,P10_P01,-2.6078795308276934
E_plus_BE,continuous,low_minus_high,low_profitability,2007-10-31,P10_P01,0.23880818024545025
E_plus_BE,continuous,low_minus_high,low_profitability,2007-11-30,P10_P01,4.247911011741572
E_plus_BE,continuous,low_minus_high,low_profitability,2007-12-31,P10_P01,10.807085337631651
E_plus_BE,continuous,low_minus_high,low_profitability,2008-01-31,P10_P01,-5.193189536611007
E_plus_BE,continuous,low_minus_high,low_profitability,2008-02-29,P10_P01,1.2890202578934078
E_plus_BE,continuous,low_minus_high,low_profitability,2008-03-31,P10_P01,0.39173635585031175
E_plus_BE,continuous,low_minus_high,low_profitability,2008-04-30,P10_P01,-2.445862120531018
E_plus_BE,continuous,low_minus_high,low_profitability,2008-05-31,P10_P01,3.5928216979163987
E_plus_BE,continuous,low_minus_high,low_profitability,2008-06-30,P10_P01,0.7163518907481965
E_plus_BE,continuous,low_minus_high,low_profitability,2008-07-31,P10_P01,-3.8504977758560424
E_plus_BE,continuous,low_minus_high,low_profitability,2008-08-31,P10_P01,3.590017831488546
E_plus_BE,continuous,low_minus_high,low_profitability,2008-09-30,P10_P01,-2.50611798359334
E_plus_BE,continuous,low_minus_high,low_profitability,2008-10-31,P10_P01,2.3838187425562882
E_plus_BE,continuous,low_minus_high,low_profitability,2008-11-30,P10_P01,3.702311617997025
E_plus_BE,continuous,low_minus_high,low_profitability,2008-12-31,P10_P01,4.571294537018456
E_plus_BE,continuous,low_minus_high,low_profitability,2009-01-31,P10_P01,-9.53173125905936
E_plus_BE,continuous,low_minus_high,low_profitability,2009-02-28,P10_P01,9.019743207298866
E_plus_BE,continuous,low_minus_high,low_profitability,2009-03-31,P10_P01,2.39959579994971
E_plus_BE,continuous,low_minus_high,low_profitability,2009-04-30,P10_P01,-0.262637000064327
E_plus_BE,continuous,low_minus_high,low_profitability,2009-05-31,P10_P01,-0.6956154761812154
E_plus_BE,continuous,low_minus_high,low_profitability,2009-06-30,P10_P01,5.567004109204549
E_plus_BE,continuous,low_minus_high,low_profitability,2009-07-31,P10_P01,-2.273521474434924
E_plus_BE,continuous,low_minus_high,low_profitability,2009-08-31,P10_P01,-6.797448821524008
E_plus_BE,continuous,low_minus_high,low_profitability,2009-09-30,P10_P01,6.1753581703474865
E_plus_BE,continuous,low_minus_high,low_profitability,2009-10-31,P10_P01,1.1867450911531454
E_plus_BE,continuous,low_minus_high,low_profitability,2009-11-30,P10_P01,1.3398688183654985
E_plus_BE,continuous,low_minus_high,low_profitability,2009-12-31,P10_P01,2.4277332679805728
E_plus_BE,continuous,low_minus_high,low_profitability,2010-01-31,P10_P01,1.5904987688314023
E_plus_BE,continuous,low_minus_high,low_profitability,2010-02-28,P10_P01,2.359384832496405
E_plus_BE,continuous,low_minus_high,low_profitability,2010-03-31,P10_P01,-0.42321855218129745
E_plus_BE,continuous,low_minus_high,low_profitability,2010-04-30,P10_P01,0.8243387184855915
E_plus_BE,continuous,low_minus_high,low_profitability,2010-05-31,P10_P01,1.6622151161238419
E_plus_BE,continuous,low_minus_high,low_profitability,2010-06-30,P10_P01,0.127176913916478
E_plus_BE,continuous,low_minus_high,low_profitability,2010-07-31,P10_P01,3.3170580414722597
E_plus_BE,continuous,low_minus_high,low_profitability,2010-08-31,P10_P01,5.197088238088401
E_plus_BE,continuous,low_minus_high,low_profitability,2010-09-30,P10_P01,8.239409773559705
E_plus_BE,continuous,low_minus_high,low_profitability,2010-10-31,P10_P01,2.111626484171889
E_plus_BE,continuous,low_minus_high,low_profitability,2010-11-30,P10_P01,3.8968086305613907
E_plus_BE,continuous,low_minus_high,low_profitability,2010-12-31,P10_P01,-1.8924957892503507
E_plus_BE,continuous,low_minus_high,low_profitability,2011-01-31,P10_P01,5.102053959076424
E_plus_BE,continuous,low_minus_high,low_profitability,2011-02-28,P10_P01,3.216113182466364
E_plus_BE,continuous,low_minus_high,low_profitability,2011-03-31,P10_P01,-0.7120456370039445
E_plus_BE,continuous,low_minus_high,low_profitability,2011-04-30,P10_P01,-1.0034624751958368
E_plus_BE,continuous,low_minus_high,low_profitability,2011-05-31,P10_P01,-0.5570688506321764
E_plus_BE,continuous,low_minus_high,low_profitability,2011-06-30,P10_P01,1.6076444223813429
E_plus_BE,continuous,low_minus_high,low_profitability,2011-07-31,P10_P01,-1.5040259897824546
E_plus_BE,continuous,low_minus_high,low_profitability,2011-08-31,P10_P01,4.217933146682661
E_plus_BE,continuous,low_minus_high,low_profitability,2011-09-30,P10_P01,5.835230584119306
E_plus_BE,continuous,low_minus_high,low_profitability,2011-10-31,P10_P01,7.1820157098588515
E_plus_BE,continuous,low_minus_high,low_profitability,2011-11-30,P10_P01,7.740431427218282
E_plus_BE,continuous,low_minus_high,low_profitability,2011-12-31,P10_P01,-1.8830875954654218
E_plus_BE,continuous,low_minus_high,low_profitability,2012-01-31,P10_P01,-1.5483421956004157
E_plus_BE,continuous,low_minus_high,low_profitability,2012-02-29,P10_P01,5.090478237661188
E_plus_BE,continuous,low_minus_high,low_profitability,2012-03-31,P10_P01,2.066402038654835
E_plus_BE,continuous,low_minus_high,low_profitability,2012-04-30,P10_P01,5.734037248098145
E_plus_BE,continuous,low_minus_high,low_profitability,2012-05-31,P10_P01,-1.6714771848941261
E_plus_BE,continuous,low_minus_high,low_profitability,2012-06-30,P10_P01,3.6629491544457924
E_plus_BE,continuous,low_minus_high,low_profitability,2012-07-31,P10_P01,2.4329133961189617
E_plus_BE,continuous,low_minus_high,low_profitability,2012-08-31,P10_P01,0.09416562439211154
E_plus_BE,continuous,low_minus_high,low_profitability,2012-09-30,P10_P01,1.8360749034577508
E_plus_BE,continuous,low_minus_high,low_profitability,2012-10-31,P10_P01,3.2020075975281834
E_plus_BE,continuous,low_minus_high,low_profitability,2012-11-30,P10_P01,4.218052362738576
E_plus_BE,continuous,low_minus_high,low_profitability,2012-12-31,P10_P01,1.372827979728549
E_plus_BE,continuous,low_minus_high,low_profitability,2013-01-31,P10_P01,-4.170328190021284
E_plus_BE,continuous,low_minus_high,low_profitability,2013-02-28,P10_P01,9.53408584838086
E_plus_BE,continuous,low_minus_high,low_profitability,2013-03-31,P10_P01,2.620783482279146
E_plus_BE,continuous,low_minus_high,low_profitability,2013-04-30,P10_P01,1.8605010789057879
E_plus_BE,continuous,low_minus_high,low_profitability,2013-05-31,P10_P01,-3.8951783251287644
E_plus_BE,continuous,low_minus_high,low_profitability,2013-06-30,P10_P01,5.289080058292386
E_plus_BE,continuous,low_minus_high,low_profitability,2013-07-31,P10_P01,3.6708404261401184
E_plus_BE,continuous,low_minus_high,low_profitability,2013-08-31,P10_P01,-4.336791738469609
E_plus_BE,continuous,low_minus_high,low_profitability,2013-09-30,P10_P01,-3.76702721888316
E_plus_BE,continuous,low_minus_high,low_profitability,2013-10-31,P10_P01,1.742074072925896
E_plus_BE,continuous,low_minus_high,low_profitability,2013-11-30,P10_P01,-1.5734983497641355
E_plus_BE,continuous,low_minus_high,low_profitability,2013-12-31,P10_P01,3.6032253118226705
E_plus_BE,continuous,low_minus_high,low_profitability,2014-01-31,P10_P01,-3.21796549796458
E_plus_BE,continuous,low_minus_high,low_profitability,2014-02-28,P10_P01,0.4507894680493263
E_plus_BE,continuous,low_minus_high,low_profitability,2014-03-31,P10_P01,2.964413035338733
E_plus_BE,continuous,low_minus_high,low_profitability,2014-04-30,P10_P01,1.756876104784335
E_plus_BE,continuous,low_minus_high,low_profitability,2014-05-31,P10_P01,-0.014499027490299188
E_plus_BE,continuous,low_minus_high,low_profitability,2014-06-30,P10_P01,3.936604649407543
E_plus_BE,continuous,low_minus_high,low_profitability,2014-07-31,P10_P01,4.226299416241935
E_plus_BE,continuous,low_minus_high,low_profitability,2014-08-31,P10_P01,2.301354877393286
E_plus_BE,continuous,low_minus_high,low_profitability,2014-09-30,P10_P01,2.8699865710482833
E_plus_BE,continuous,low_minus_high,low_profitability,2014-10-31,P10_P01,4.216621203139943
E_plus_BE,continuous,low_minus_high,low_profitability,2014-11-30,P10_P01,-4.601038344565256
E_plus_BE,continuous,low_minus_high,low_profitability,2014-12-31,P10_P01,0.5775956011879763
E_plus_BE,continuous,low_minus_high,low_profitability,2015-01-31,P10_P01,-3.2197382703923907
E_plus_BE,continuous,low_minus_high,low_profitability,2015-02-28,P10_P01,-0.2249480264712851
E_plus_BE,continuous,low_minus_high,low_profitability,2015-03-31,P10_P01,-3.7328896923383112
E_plus_BE,continuous,low_minus_high,low_profitability,2015-04-30,P10_P01,7.660206593579045
E_plus_BE,continuous,low_minus_high,low_profitability,2015-05-31,P10_P01,-6.600176227980613
E_plus_BE,continuous,low_minus_high,low_profitability,2015-06-30,P10_P01,-5.136487670355692
E_plus_BE,continuous,low_minus_high,low_profitability,2015-07-31,P10_P01,3.4650573295548464
E_plus_BE,continuous,low_minus_high,low_profitability,2015-08-31,P10_P01,-0.9388813544259933
E_plus_BE,continuous,low_minus_high,low_profitability,2015-09-30,P10_P01,3.7915544697294923
E_plus_BE,continuous,low_minus_high,low_profitability,2015-10-31,P10_P01,-1.9127036810386908
E_plus_BE,continuous,low_minus_high,low_profitability,2015-11-30,P10_P01,12.843201189528152
E_plus_BE,continuous,low_minus_high,low_profitability,2015-12-31,P10_P01,3.3666156363627455
E_plus_BE,continuous,low_minus_high,low_profitability,2016-01-31,P10_P01,1.2255193247093041
E_plus_BE,continuous,low_minus_high,low_profitability,2016-02-29,P10_P01,0.731370397972599
E_plus_BE,continuous,low_minus_high,low_profitability,2016-03-31,P10_P01,2.392518713613546
E_plus_BE,continuous,low_minus_high,low_profitability,2016-04-30,P10_P01,-1.37296502203827
E_plus_BE,continuous,low_minus_high,low_profitability,2016-05-31,P10_P01,-4.957087849027399
E_plus_BE,continuous,low_minus_high,low_profitability,2016-06-30,P10_P01,0.44864565907010423
E_plus_BE,continuous,low_minus_high,low_profitability,2016-07-31,P10_P01,0.685804152026618
E_plus_BE,continuous,low_minus_high,low_profitability,2016-08-31,P10_P01,-2.2253824285182597
E_plus_BE,continuous,low_minus_high,low_profitability,2016-09-30,P10_P01,1.3797860045018748
E_plus_BE,continuous,low_minus_high,low_profitability,2016-10-31,P10_P01,1.3011710407217763
E_plus_BE,continuous,low_minus_high,low_profitability,2016-11-30,P10_P01,2.0672901169103213
E_plus_BE,continuous,low_minus_high,low_profitability,2016-12-31,P10_P01,1.5931480400995892
E_plus_BE,continuous,low_minus_high,low_profitability,2017-01-31,P10_P01,2.1534396652920735
E_plus_BE,continuous,low_minus_high,low_profitability,2017-02-28,P10_P01,3.2043675035373105
E_plus_BE,continuous,low_minus_high,low_profitability,2017-03-31,P10_P01,-2.071234413632762
E_plus_BE,continuous,low_minus_high,low_profitability,2017-04-30,P10_P01,2.41985754576692
E_plus_BE,continuous,low_minus_high,low_profitability,2017-05-31,P10_P01,2.0728138914394387
E_plus_BE,continuous,low_minus_high,low_profitability,2017-06-30,P10_P01,-1.3379159220027652
E_plus_BE,continuous,low_minus_high,low_profitability,2017-07-31,P10_P01,2.01712827360892
E_plus_BE,continuous,low_minus_high,low_profitability,2017-08-31,P10_P01,0.18945942801802595
E_plus_BE,continuous,low_minus_high,low_profitability,2017-09-30,P10_P01,-1.2583126268063642
E_plus_BE,continuous,low_minus_high,low_profitability,2017-10-31,P10_P01,4.518296915848337
E_plus_BE,continuous,low_minus_high,low_profitability,2017-11-30,P10_P01,4.800363137055005
E_plus_BE,continuous,low_minus_high,low_profitability,2017-12-31,P10_P01,5.394894616310445
E_plus_BE,continuous,low_minus_high,low_profitability,2018-01-31,P10_P01,-1.6167792228147997
E_plus_BE,continuous,low_minus_high,low_profitability,2018-02-28,P10_P01,-0.7383722397856005
E_plus_BE,continuous,low_minus_high,low_profitability,2018-03-31,P10_P01,-2.040698673473405
E_plus_BE,continuous,low_minus_high,low_profitability,2018-04-30,P10_P01,6.301480021362733
E_plus_BE,continuous,low_minus_high,low_profitability,2018-05-31,P10_P01,5.192215540976845
E_plus_BE,continuous,low_minus_high,low_profitability,2018-06-30,P10_P01,-1.037756490021522
E_plus_BE,continuous,low_minus_high,low_profitability,2018-07-31,P10_P01,-1.41416849822015
E_plus_BE,continuous,low_minus_high,low_profitability,2018-08-31,P10_P01,-5.2765184845084985
E_plus_BE,continuous,low_minus_high,low_profitability,2018-09-30,P10_P01,-4.74542971400655
E_plus_BE,continuous,low_minus_high,low_profitability,2018-10-31,P10_P01,-2.1086305151595752
E_plus_BE,continuous,low_minus_high,low_profitability,2018-11-30,P10_P01,-0.6729320101535676
E_plus_BE,continuous,low_minus_high,low_profitability,2018-12-31,P10_P01,5.116920379991313
E_plus_BE,continuous,low_minus_high,low_profitability,2019-01-31,P10_P01,1.0349379684152584
E_plus_BE,continuous,low_minus_high,low_profitability,2019-02-28,P10_P01,3.4707013751266294
E_plus_BE,continuous,low_minus_high,low_profitability,2019-03-31,P10_P01,-2.651281077348033
E_plus_BE,continuous,low_minus_high,low_profitability,2019-04-30,P10_P01,3.8447882554757546
E_plus_BE,continuous,low_minus_high,low_profitability,2019-05-31,P10_P01,-1.4561509648858406
E_plus_BE,continuous,low_minus_high,low_profitability,2019-06-30,P10_P01,0.7048622912122711
E_plus_BE,continuous,low_minus_high,low_profitability,2019-07-31,P10_P01,-5.836722026986236
E_plus_BE,continuous,low_minus_high,low_profitability,2019-08-31,P10_P01,1.2413900905480082
E_plus_BE,continuous,low_minus_high,low_profitability,2019-09-30,P10_P01,0.6881639539612945
E_plus_BE,continuous,low_minus_high,low_profitability,2019-10-31,P10_P01,3.2333386180351433
E_plus_BE,continuous,low_minus_high,low_profitability,2019-11-30,P10_P01,2.5437035984438263
E_plus_BE,continuous,low_minus_high,low_profitability,2019-12-31,P10_P01,4.05782497591185
E_plus_BE,continuous,low_minus_high,low_profitability,2020-01-31,P10_P01,-2.020109521729809
E_plus_BE,continuous,low_minus_high,low_profitability,2020-02-29,P10_P01,-3.3865840597573493
E_plus_BE,continuous,low_minus_high,low_profitability,2020-03-31,P10_P01,-0.37244051527455646
