sort_variable,sort_type,sentiment_prone_direction,sentiment_prone_interpretation,month_end_date,portfolio_code,portfolio_return
PPE_A,continuous,low_minus_high,low_tangibility,2007-12-31,P04,-2.2122575097085084
PPE_A,continuous,low_minus_high,low_tangibility,2007-12-31,P05,-5.942250453146052
PPE_A,continuous,low_minus_high,low_tangibility,2007-12-31,P06,-3.1433811488927423
PPE_A,continuous,low_minus_high,low_tangibility,2007-12-31,P07,-3.196582740677679
PPE_A,continuous,low_minus_high,low_tangibility,2007-12-31,P08,-0.8267877054962766
PPE_A,continuous,low_minus_high,low_tangibility,2007-12-31,P09,-3.3313856187342914
PPE_A,continuous,low_minus_high,low_tangibility,2007-12-31,P10,-6.255203504410205
PPE_A,continuous,low_minus_high,low_tangibility,2008-01-31,P01,-5.947054625400869
PPE_A,continuous,low_minus_high,low_tangibility,2008-01-31,P02,-5.6059746817187435
PPE_A,continuous,low_minus_high,low_tangibility,2008-01-31,P03,-7.706466527582477
PPE_A,continuous,low_minus_high,low_tangibility,2008-01-31,P04,0.17969146375449319
PPE_A,continuous,low_minus_high,low_tangibility,2008-01-31,P05,-5.292199727903954
PPE_A,continuous,low_minus_high,low_tangibility,2008-01-31,P06,-13.6652970663112
PPE_A,continuous,low_minus_high,low_tangibility,2008-01-31,P07,-5.794905068076997
PPE_A,continuous,low_minus_high,low_tangibility,2008-01-31,P08,-9.80682417033725
PPE_A,continuous,low_minus_high,low_tangibility,2008-01-31,P09,-10.126781626757984
PPE_A,continuous,low_minus_high,low_tangibility,2008-01-31,P10,-9.351154974664848
PPE_A,continuous,low_minus_high,low_tangibility,2008-02-29,P01,6.001717874285311
PPE_A,continuous,low_minus_high,low_tangibility,2008-02-29,P02,2.766662727914073
PPE_A,continuous,low_minus_high,low_tangibility,2008-02-29,P03,3.434870996746267
PPE_A,continuous,low_minus_high,low_tangibility,2008-02-29,P04,4.531884570861804
PPE_A,continuous,low_minus_high,low_tangibility,2008-02-29,P05,8.012546152111145
PPE_A,continuous,low_minus_high,low_tangibility,2008-02-29,P06,7.420980110989215
PPE_A,continuous,low_minus_high,low_tangibility,2008-02-29,P07,5.693552585936427
PPE_A,continuous,low_minus_high,low_tangibility,2008-02-29,P08,6.48651984424688
PPE_A,continuous,low_minus_high,low_tangibility,2008-02-29,P09,10.456220229962232
PPE_A,continuous,low_minus_high,low_tangibility,2008-02-29,P10,5.957610525645873
PPE_A,continuous,low_minus_high,low_tangibility,2008-03-31,P01,2.488072759716504
PPE_A,continuous,low_minus_high,low_tangibility,2008-03-31,P02,0.560022609757128
PPE_A,continuous,low_minus_high,low_tangibility,2008-03-31,P03,-2.7499314170477214
PPE_A,continuous,low_minus_high,low_tangibility,2008-03-31,P04,-2.7021823827577465
PPE_A,continuous,low_minus_high,low_tangibility,2008-03-31,P05,-1.8299624925554407
PPE_A,continuous,low_minus_high,low_tangibility,2008-03-31,P06,-1.0360284605512724
PPE_A,continuous,low_minus_high,low_tangibility,2008-03-31,P07,-1.014157704767795
PPE_A,continuous,low_minus_high,low_tangibility,2008-03-31,P08,-1.7226915760988168
PPE_A,continuous,low_minus_high,low_tangibility,2008-03-31,P09,-2.6519173529494173
PPE_A,continuous,low_minus_high,low_tangibility,2008-03-31,P10,-3.263197081983419
PPE_A,continuous,low_minus_high,low_tangibility,2008-04-30,P01,1.540713073652376
PPE_A,continuous,low_minus_high,low_tangibility,2008-04-30,P02,0.18311840275256555
PPE_A,continuous,low_minus_high,low_tangibility,2008-04-30,P03,-0.004523902422343756
PPE_A,continuous,low_minus_high,low_tangibility,2008-04-30,P04,0.71462444661401
PPE_A,continuous,low_minus_high,low_tangibility,2008-04-30,P05,0.4227057102135636
PPE_A,continuous,low_minus_high,low_tangibility,2008-04-30,P06,-0.6110939593949332
PPE_A,continuous,low_minus_high,low_tangibility,2008-04-30,P07,-1.0297377173774438
PPE_A,continuous,low_minus_high,low_tangibility,2008-04-30,P08,1.0444546952740814
PPE_A,continuous,low_minus_high,low_tangibility,2008-04-30,P09,0.43861612756677276
PPE_A,continuous,low_minus_high,low_tangibility,2008-04-30,P10,4.320533562982413
PPE_A,continuous,low_minus_high,low_tangibility,2008-05-31,P01,0.5530046679377518
PPE_A,continuous,low_minus_high,low_tangibility,2008-05-31,P02,-4.893085407727101
PPE_A,continuous,low_minus_high,low_tangibility,2008-05-31,P03,5.6266309937685115
PPE_A,continuous,low_minus_high,low_tangibility,2008-05-31,P04,2.5376929422380257
PPE_A,continuous,low_minus_high,low_tangibility,2008-05-31,P05,5.71972147022122
PPE_A,continuous,low_minus_high,low_tangibility,2008-05-31,P06,6.546909835252402
PPE_A,continuous,low_minus_high,low_tangibility,2008-05-31,P07,0.45358093728022264
PPE_A,continuous,low_minus_high,low_tangibility,2008-05-31,P08,-5.442617267957891
PPE_A,continuous,low_minus_high,low_tangibility,2008-05-31,P09,0.8596746968038542
PPE_A,continuous,low_minus_high,low_tangibility,2008-05-31,P10,2.0137492762777853
PPE_A,continuous,low_minus_high,low_tangibility,2008-06-30,P01,-13.780850465013806
PPE_A,continuous,low_minus_high,low_tangibility,2008-06-30,P02,-13.789573959194355
PPE_A,continuous,low_minus_high,low_tangibility,2008-06-30,P03,-12.686271573291043
PPE_A,continuous,low_minus_high,low_tangibility,2008-06-30,P04,-0.37673814282737794
PPE_A,continuous,low_minus_high,low_tangibility,2008-06-30,P05,-8.94202847279045
PPE_A,continuous,low_minus_high,low_tangibility,2008-06-30,P06,-16.314906952354363
PPE_A,continuous,low_minus_high,low_tangibility,2008-06-30,P07,-11.976052167366817
PPE_A,continuous,low_minus_high,low_tangibility,2008-06-30,P08,-11.089065764657429
PPE_A,continuous,low_minus_high,low_tangibility,2008-06-30,P09,-12.915294096866912
PPE_A,continuous,low_minus_high,low_tangibility,2008-06-30,P10,-12.001690494483155
PPE_A,continuous,low_minus_high,low_tangibility,2008-07-31,P01,5.281454096295792
PPE_A,continuous,low_minus_high,low_tangibility,2008-07-31,P02,-2.179907403890531
PPE_A,continuous,low_minus_high,low_tangibility,2008-07-31,P03,-1.5238446760467357
PPE_A,continuous,low_minus_high,low_tangibility,2008-07-31,P04,-2.3123782809364117
PPE_A,continuous,low_minus_high,low_tangibility,2008-07-31,P05,-1.9568291074948883
PPE_A,continuous,low_minus_high,low_tangibility,2008-07-31,P06,-0.47660321944340184
PPE_A,continuous,low_minus_high,low_tangibility,2008-07-31,P07,-3.2134805863719538
PPE_A,continuous,low_minus_high,low_tangibility,2008-07-31,P08,1.0975135500624236
PPE_A,continuous,low_minus_high,low_tangibility,2008-07-31,P09,0.578257741928069
PPE_A,continuous,low_minus_high,low_tangibility,2008-07-31,P10,0.17656369251524637
PPE_A,continuous,low_minus_high,low_tangibility,2008-08-31,P01,-3.869349312053232
PPE_A,continuous,low_minus_high,low_tangibility,2008-08-31,P02,0.34945544432146797
PPE_A,continuous,low_minus_high,low_tangibility,2008-08-31,P03,3.859644739072463
PPE_A,continuous,low_minus_high,low_tangibility,2008-08-31,P04,2.0107014138784027
PPE_A,continuous,low_minus_high,low_tangibility,2008-08-31,P05,-3.564496886555694
PPE_A,continuous,low_minus_high,low_tangibility,2008-08-31,P06,-4.916622672911564
PPE_A,continuous,low_minus_high,low_tangibility,2008-08-31,P07,3.9762655262844766
PPE_A,continuous,low_minus_high,low_tangibility,2008-08-31,P08,3.684276709476253
PPE_A,continuous,low_minus_high,low_tangibility,2008-08-31,P09,-2.3828292906928477
PPE_A,continuous,low_minus_high,low_tangibility,2008-08-31,P10,2.146350079668295
PPE_A,continuous,low_minus_high,low_tangibility,2008-09-30,P01,-11.920544935320653
PPE_A,continuous,low_minus_high,low_tangibility,2008-09-30,P02,-9.753037890229061
PPE_A,continuous,low_minus_high,low_tangibility,2008-09-30,P03,-17.13673198778402
PPE_A,continuous,low_minus_high,low_tangibility,2008-09-30,P04,-14.292399848972913
PPE_A,continuous,low_minus_high,low_tangibility,2008-09-30,P05,-15.409042621723131
PPE_A,continuous,low_minus_high,low_tangibility,2008-09-30,P06,-15.171636549141313
PPE_A,continuous,low_minus_high,low_tangibility,2008-09-30,P07,-10.772989381382942
PPE_A,continuous,low_minus_high,low_tangibility,2008-09-30,P08,-12.026912906628999
PPE_A,continuous,low_minus_high,low_tangibility,2008-09-30,P09,-15.197393754722388
PPE_A,continuous,low_minus_high,low_tangibility,2008-09-30,P10,-14.760066120561861
PPE_A,continuous,low_minus_high,low_tangibility,2008-10-31,P01,-21.495968303330574
PPE_A,continuous,low_minus_high,low_tangibility,2008-10-31,P02,-19.1348431724882
PPE_A,continuous,low_minus_high,low_tangibility,2008-10-31,P03,-18.009359895404533
PPE_A,continuous,low_minus_high,low_tangibility,2008-10-31,P04,-15.692979994136799
PPE_A,continuous,low_minus_high,low_tangibility,2008-10-31,P05,-16.279445864317637
PPE_A,continuous,low_minus_high,low_tangibility,2008-10-31,P06,-22.066483548779214
PPE_A,continuous,low_minus_high,low_tangibility,2008-10-31,P07,-17.343434450584528
PPE_A,continuous,low_minus_high,low_tangibility,2008-10-31,P08,-18.368014487043208
PPE_A,continuous,low_minus_high,low_tangibility,2008-10-31,P09,-21.796083857630467
PPE_A,continuous,low_minus_high,low_tangibility,2008-10-31,P10,-20.12481993718635
PPE_A,continuous,low_minus_high,low_tangibility,2008-11-30,P01,-8.343689070650646
PPE_A,continuous,low_minus_high,low_tangibility,2008-11-30,P02,-2.6463933472653283
PPE_A,continuous,low_minus_high,low_tangibility,2008-11-30,P03,-6.043385453507121
PPE_A,continuous,low_minus_high,low_tangibility,2008-11-30,P04,-3.8408841414117414
PPE_A,continuous,low_minus_high,low_tangibility,2008-11-30,P05,-2.678370434994094
PPE_A,continuous,low_minus_high,low_tangibility,2008-11-30,P06,-13.18295216478645
PPE_A,continuous,low_minus_high,low_tangibility,2008-11-30,P07,-5.91880663077542
PPE_A,continuous,low_minus_high,low_tangibility,2008-11-30,P08,-4.693047197328944
PPE_A,continuous,low_minus_high,low_tangibility,2008-11-30,P09,-9.048410922086846
PPE_A,continuous,low_minus_high,low_tangibility,2008-11-30,P10,-6.872953805576677
PPE_A,continuous,low_minus_high,low_tangibility,2008-12-31,P01,-7.32268306306343
PPE_A,continuous,low_minus_high,low_tangibility,2008-12-31,P02,-7.361979445743549
PPE_A,continuous,low_minus_high,low_tangibility,2008-12-31,P03,-2.815233696654626
PPE_A,continuous,low_minus_high,low_tangibility,2008-12-31,P04,3.929882339185633
PPE_A,continuous,low_minus_high,low_tangibility,2008-12-31,P05,-10.489079342683414
PPE_A,continuous,low_minus_high,low_tangibility,2008-12-31,P06,-5.071688709962147
PPE_A,continuous,low_minus_high,low_tangibility,2008-12-31,P07,-9.297184700769154
PPE_A,continuous,low_minus_high,low_tangibility,2008-12-31,P08,-4.508399994498073
PPE_A,continuous,low_minus_high,low_tangibility,2008-12-31,P09,-2.7178968385292546
PPE_A,continuous,low_minus_high,low_tangibility,2008-12-31,P10,-8.529127641362924
PPE_A,continuous,low_minus_high,low_tangibility,2009-01-31,P01,24.415826155097236
PPE_A,continuous,low_minus_high,low_tangibility,2009-01-31,P02,13.175754246837554
PPE_A,continuous,low_minus_high,low_tangibility,2009-01-31,P03,17.800851244850907
PPE_A,continuous,low_minus_high,low_tangibility,2009-01-31,P04,14.61798719341397
PPE_A,continuous,low_minus_high,low_tangibility,2009-01-31,P05,11.08962979917126
PPE_A,continuous,low_minus_high,low_tangibility,2009-01-31,P06,7.73585165156308
PPE_A,continuous,low_minus_high,low_tangibility,2009-01-31,P07,10.832117267673064
PPE_A,continuous,low_minus_high,low_tangibility,2009-01-31,P08,1.555710314049937
PPE_A,continuous,low_minus_high,low_tangibility,2009-01-31,P09,7.139716865906243
PPE_A,continuous,low_minus_high,low_tangibility,2009-01-31,P10,8.092619999848754
PPE_A,continuous,low_minus_high,low_tangibility,2009-02-28,P01,-3.1678621646593017
PPE_A,continuous,low_minus_high,low_tangibility,2009-02-28,P02,0.1704775237287636
PPE_A,continuous,low_minus_high,low_tangibility,2009-02-28,P03,-2.434700515707004
PPE_A,continuous,low_minus_high,low_tangibility,2009-02-28,P04,5.351992323269831
PPE_A,continuous,low_minus_high,low_tangibility,2009-02-28,P05,4.739900987186106
PPE_A,continuous,low_minus_high,low_tangibility,2009-02-28,P06,2.352121322500298
PPE_A,continuous,low_minus_high,low_tangibility,2009-02-28,P07,2.8656833038716827
PPE_A,continuous,low_minus_high,low_tangibility,2009-02-28,P08,3.01779481214509
PPE_A,continuous,low_minus_high,low_tangibility,2009-02-28,P09,-3.7483299553766263
PPE_A,continuous,low_minus_high,low_tangibility,2009-02-28,P10,-0.6390527674674851
PPE_A,continuous,low_minus_high,low_tangibility,2009-03-31,P01,6.4251797759839375
PPE_A,continuous,low_minus_high,low_tangibility,2009-03-31,P02,0.8200256734579381
PPE_A,continuous,low_minus_high,low_tangibility,2009-03-31,P03,0.2257671600050154
PPE_A,continuous,low_minus_high,low_tangibility,2009-03-31,P04,0.6420749585646323
PPE_A,continuous,low_minus_high,low_tangibility,2009-03-31,P05,2.959207095009332
PPE_A,continuous,low_minus_high,low_tangibility,2009-03-31,P06,1.7227859037526136
PPE_A,continuous,low_minus_high,low_tangibility,2009-03-31,P07,-2.6834979619099437
PPE_A,continuous,low_minus_high,low_tangibility,2009-03-31,P08,1.3530041937076192
PPE_A,continuous,low_minus_high,low_tangibility,2009-03-31,P09,0.9847308464996776
PPE_A,continuous,low_minus_high,low_tangibility,2009-03-31,P10,8.10369174474509
PPE_A,continuous,low_minus_high,low_tangibility,2009-04-30,P01,21.680214057286356
PPE_A,continuous,low_minus_high,low_tangibility,2009-04-30,P02,27.385537705303282
PPE_A,continuous,low_minus_high,low_tangibility,2009-04-30,P03,20.254903251993024
PPE_A,continuous,low_minus_high,low_tangibility,2009-04-30,P04,15.600510452780062
PPE_A,continuous,low_minus_high,low_tangibility,2009-04-30,P05,14.029005552868213
PPE_A,continuous,low_minus_high,low_tangibility,2009-04-30,P06,23.81086006719316
PPE_A,continuous,low_minus_high,low_tangibility,2009-04-30,P07,24.74867941025855
PPE_A,continuous,low_minus_high,low_tangibility,2009-04-30,P08,23.634258930282254
PPE_A,continuous,low_minus_high,low_tangibility,2009-04-30,P09,20.654546606516057
PPE_A,continuous,low_minus_high,low_tangibility,2009-04-30,P10,22.894012327037807
PPE_A,continuous,low_minus_high,low_tangibility,2009-05-31,P01,2.303848300391352
PPE_A,continuous,low_minus_high,low_tangibility,2009-05-31,P02,2.091350200140157
PPE_A,continuous,low_minus_high,low_tangibility,2009-05-31,P03,3.20886799504516
PPE_A,continuous,low_minus_high,low_tangibility,2009-05-31,P04,10.556752175477005
PPE_A,continuous,low_minus_high,low_tangibility,2009-05-31,P05,5.417633867450528
PPE_A,continuous,low_minus_high,low_tangibility,2009-05-31,P06,3.300958441584309
PPE_A,continuous,low_minus_high,low_tangibility,2009-05-31,P07,6.630098029005326
PPE_A,continuous,low_minus_high,low_tangibility,2009-05-31,P08,5.825414260842687
PPE_A,continuous,low_minus_high,low_tangibility,2009-05-31,P09,9.721198657475112
PPE_A,continuous,low_minus_high,low_tangibility,2009-05-31,P10,9.384477357387997
PPE_A,continuous,low_minus_high,low_tangibility,2009-06-30,P01,-3.4890813745730718
PPE_A,continuous,low_minus_high,low_tangibility,2009-06-30,P02,-3.451597852409224
PPE_A,continuous,low_minus_high,low_tangibility,2009-06-30,P03,-2.6855584950354823
PPE_A,continuous,low_minus_high,low_tangibility,2009-06-30,P04,-2.7399098766916548
PPE_A,continuous,low_minus_high,low_tangibility,2009-06-30,P05,5.051016577756561
PPE_A,continuous,low_minus_high,low_tangibility,2009-06-30,P06,-0.08530028509641295
PPE_A,continuous,low_minus_high,low_tangibility,2009-06-30,P07,-0.5608293267819396
PPE_A,continuous,low_minus_high,low_tangibility,2009-06-30,P08,-4.723238797703244
PPE_A,continuous,low_minus_high,low_tangibility,2009-06-30,P09,-4.284566693251464
PPE_A,continuous,low_minus_high,low_tangibility,2009-06-30,P10,-3.4646344698414393
PPE_A,continuous,low_minus_high,low_tangibility,2009-07-31,P01,11.468739540515283
PPE_A,continuous,low_minus_high,low_tangibility,2009-07-31,P02,0.08903744169049592
PPE_A,continuous,low_minus_high,low_tangibility,2009-07-31,P03,2.1715128042476266
PPE_A,continuous,low_minus_high,low_tangibility,2009-07-31,P04,5.738336944848855
PPE_A,continuous,low_minus_high,low_tangibility,2009-07-31,P05,-2.5712359917031455
PPE_A,continuous,low_minus_high,low_tangibility,2009-07-31,P06,7.79716892673107
PPE_A,continuous,low_minus_high,low_tangibility,2009-07-31,P07,1.1552461231733064
PPE_A,continuous,low_minus_high,low_tangibility,2009-07-31,P08,2.4020831129557974
PPE_A,continuous,low_minus_high,low_tangibility,2009-07-31,P09,7.509169680497223
PPE_A,continuous,low_minus_high,low_tangibility,2009-07-31,P10,6.244296201851987
PPE_A,continuous,low_minus_high,low_tangibility,2009-08-31,P01,15.33733991658254
PPE_A,continuous,low_minus_high,low_tangibility,2009-08-31,P02,5.788298417410679
PPE_A,continuous,low_minus_high,low_tangibility,2009-08-31,P03,0.4181234866850888
PPE_A,continuous,low_minus_high,low_tangibility,2009-08-31,P04,2.3677499851773263
PPE_A,continuous,low_minus_high,low_tangibility,2009-08-31,P05,3.4785387128406247
PPE_A,continuous,low_minus_high,low_tangibility,2009-08-31,P06,6.853625768334813
PPE_A,continuous,low_minus_high,low_tangibility,2009-08-31,P07,4.2262645043896105
PPE_A,continuous,low_minus_high,low_tangibility,2009-08-31,P08,9.382477599724435
PPE_A,continuous,low_minus_high,low_tangibility,2009-08-31,P09,4.411164860158459
PPE_A,continuous,low_minus_high,low_tangibility,2009-08-31,P10,2.4682995549433002
PPE_A,continuous,low_minus_high,low_tangibility,2009-09-30,P01,6.955968161969617
PPE_A,continuous,low_minus_high,low_tangibility,2009-09-30,P02,8.595942490420654
PPE_A,continuous,low_minus_high,low_tangibility,2009-09-30,P03,4.571897860176857
PPE_A,continuous,low_minus_high,low_tangibility,2009-09-30,P04,7.862321437757401
PPE_A,continuous,low_minus_high,low_tangibility,2009-09-30,P05,6.148678026012999
PPE_A,continuous,low_minus_high,low_tangibility,2009-09-30,P06,3.5242310433737107
PPE_A,continuous,low_minus_high,low_tangibility,2009-09-30,P07,4.407987380690457
PPE_A,continuous,low_minus_high,low_tangibility,2009-09-30,P08,4.878254412570725
PPE_A,continuous,low_minus_high,low_tangibility,2009-09-30,P09,3.8202462363405485
PPE_A,continuous,low_minus_high,low_tangibility,2009-09-30,P10,3.298226518605804
PPE_A,continuous,low_minus_high,low_tangibility,2009-10-31,P01,-1.4537925246073653
PPE_A,continuous,low_minus_high,low_tangibility,2009-10-31,P02,3.3622728406194784
PPE_A,continuous,low_minus_high,low_tangibility,2009-10-31,P03,-1.0456747366114931
PPE_A,continuous,low_minus_high,low_tangibility,2009-10-31,P04,-4.701352717298674
PPE_A,continuous,low_minus_high,low_tangibility,2009-10-31,P05,-0.6530687339134239
PPE_A,continuous,low_minus_high,low_tangibility,2009-10-31,P06,-1.078274930897511
PPE_A,continuous,low_minus_high,low_tangibility,2009-10-31,P07,-0.8952804581055549
PPE_A,continuous,low_minus_high,low_tangibility,2009-10-31,P08,2.6640889317884286
PPE_A,continuous,low_minus_high,low_tangibility,2009-10-31,P09,3.4914352413490213
PPE_A,continuous,low_minus_high,low_tangibility,2009-10-31,P10,3.190255205157613
PPE_A,continuous,low_minus_high,low_tangibility,2009-11-30,P01,-1.3930595417802618
PPE_A,continuous,low_minus_high,low_tangibility,2009-11-30,P02,-2.907627865749972
PPE_A,continuous,low_minus_high,low_tangibility,2009-11-30,P03,1.122546999579408
PPE_A,continuous,low_minus_high,low_tangibility,2009-11-30,P04,-0.26667103506429285
PPE_A,continuous,low_minus_high,low_tangibility,2009-11-30,P05,3.732754744316962
PPE_A,continuous,low_minus_high,low_tangibility,2009-11-30,P06,2.4499737012745304
PPE_A,continuous,low_minus_high,low_tangibility,2009-11-30,P07,-0.9106555109570005
PPE_A,continuous,low_minus_high,low_tangibility,2009-11-30,P08,-1.147476250784192
PPE_A,continuous,low_minus_high,low_tangibility,2009-11-30,P09,2.029338290271148
PPE_A,continuous,low_minus_high,low_tangibility,2009-11-30,P10,-5.684851456933253
PPE_A,continuous,low_minus_high,low_tangibility,2009-12-31,P01,1.823610411337681
PPE_A,continuous,low_minus_high,low_tangibility,2009-12-31,P02,3.0229177255343407
PPE_A,continuous,low_minus_high,low_tangibility,2009-12-31,P03,-2.889211987438846
PPE_A,continuous,low_minus_high,low_tangibility,2009-12-31,P04,0.5372719193685601
PPE_A,continuous,low_minus_high,low_tangibility,2009-12-31,P05,-2.6342133770974203
PPE_A,continuous,low_minus_high,low_tangibility,2009-12-31,P06,-2.3049518226041856
PPE_A,continuous,low_minus_high,low_tangibility,2009-12-31,P07,-1.4802028623702999
PPE_A,continuous,low_minus_high,low_tangibility,2009-12-31,P08,-0.7490933483036081
PPE_A,continuous,low_minus_high,low_tangibility,2009-12-31,P09,2.115968987516005
PPE_A,continuous,low_minus_high,low_tangibility,2009-12-31,P10,1.8951320862184045
PPE_A,continuous,low_minus_high,low_tangibility,2010-01-31,P01,5.733802805074246
PPE_A,continuous,low_minus_high,low_tangibility,2010-01-31,P02,3.0823376489475645
PPE_A,continuous,low_minus_high,low_tangibility,2010-01-31,P03,2.012173730941809
PPE_A,continuous,low_minus_high,low_tangibility,2010-01-31,P04,13.944294851577167
PPE_A,continuous,low_minus_high,low_tangibility,2010-01-31,P05,11.322709341471088
PPE_A,continuous,low_minus_high,low_tangibility,2010-01-31,P06,2.896046915942222
PPE_A,continuous,low_minus_high,low_tangibility,2010-01-31,P07,8.650271837515435
PPE_A,continuous,low_minus_high,low_tangibility,2010-01-31,P08,0.5937842098888504
PPE_A,continuous,low_minus_high,low_tangibility,2010-01-31,P09,2.390995815025319
PPE_A,continuous,low_minus_high,low_tangibility,2010-01-31,P10,6.8067239149709895
PPE_A,continuous,low_minus_high,low_tangibility,2010-02-28,P01,-3.69283406085503
PPE_A,continuous,low_minus_high,low_tangibility,2010-02-28,P02,1.348181844137262
PPE_A,continuous,low_minus_high,low_tangibility,2010-02-28,P03,2.5803661943710785
PPE_A,continuous,low_minus_high,low_tangibility,2010-02-28,P04,1.4618559732620564
PPE_A,continuous,low_minus_high,low_tangibility,2010-02-28,P05,-4.381989753430938
PPE_A,continuous,low_minus_high,low_tangibility,2010-02-28,P06,-0.9126142765265094
PPE_A,continuous,low_minus_high,low_tangibility,2010-02-28,P07,2.871521404463672
PPE_A,continuous,low_minus_high,low_tangibility,2010-02-28,P08,-3.9434071209619965
PPE_A,continuous,low_minus_high,low_tangibility,2010-02-28,P09,-2.2535114478897458
PPE_A,continuous,low_minus_high,low_tangibility,2010-02-28,P10,-0.9516932191191394
PPE_A,continuous,low_minus_high,low_tangibility,2010-03-31,P01,15.107297150541964
PPE_A,continuous,low_minus_high,low_tangibility,2010-03-31,P02,7.711798498073583
PPE_A,continuous,low_minus_high,low_tangibility,2010-03-31,P03,3.732096131857819
PPE_A,continuous,low_minus_high,low_tangibility,2010-03-31,P04,7.148070900886011
PPE_A,continuous,low_minus_high,low_tangibility,2010-03-31,P05,8.356476711571418
PPE_A,continuous,low_minus_high,low_tangibility,2010-03-31,P06,6.0989251415613035
PPE_A,continuous,low_minus_high,low_tangibility,2010-03-31,P07,4.558774569680821
PPE_A,continuous,low_minus_high,low_tangibility,2010-03-31,P08,10.770145419273941
PPE_A,continuous,low_minus_high,low_tangibility,2010-03-31,P09,9.349057034993193
PPE_A,continuous,low_minus_high,low_tangibility,2010-03-31,P10,4.5983392152061695
PPE_A,continuous,low_minus_high,low_tangibility,2010-04-30,P01,9.784187201544343
PPE_A,continuous,low_minus_high,low_tangibility,2010-04-30,P02,-1.1297037839272723
PPE_A,continuous,low_minus_high,low_tangibility,2010-04-30,P03,-4.636530236313356
PPE_A,continuous,low_minus_high,low_tangibility,2010-04-30,P04,0.2304819600909986
PPE_A,continuous,low_minus_high,low_tangibility,2010-04-30,P05,-6.629160141166767
PPE_A,continuous,low_minus_high,low_tangibility,2010-04-30,P06,1.3352621964641658
PPE_A,continuous,low_minus_high,low_tangibility,2010-04-30,P07,1.7883459555365155
PPE_A,continuous,low_minus_high,low_tangibility,2010-04-30,P08,0.03872967832610298
PPE_A,continuous,low_minus_high,low_tangibility,2010-04-30,P09,-2.641838970594274
PPE_A,continuous,low_minus_high,low_tangibility,2010-04-30,P10,2.08979349819456
PPE_A,continuous,low_minus_high,low_tangibility,2010-05-31,P01,-7.103726761897016
PPE_A,continuous,low_minus_high,low_tangibility,2010-05-31,P02,-10.22626889382451
PPE_A,continuous,low_minus_high,low_tangibility,2010-05-31,P03,-9.465137084612623
PPE_A,continuous,low_minus_high,low_tangibility,2010-05-31,P04,-8.030692051511892
PPE_A,continuous,low_minus_high,low_tangibility,2010-05-31,P05,-7.937881267656657
PPE_A,continuous,low_minus_high,low_tangibility,2010-05-31,P06,-8.77028140915954
PPE_A,continuous,low_minus_high,low_tangibility,2010-05-31,P07,-6.931742711564728
PPE_A,continuous,low_minus_high,low_tangibility,2010-05-31,P08,-10.133072107548577
PPE_A,continuous,low_minus_high,low_tangibility,2010-05-31,P09,-10.979437578113606
PPE_A,continuous,low_minus_high,low_tangibility,2010-05-31,P10,-8.2356120044405
PPE_A,continuous,low_minus_high,low_tangibility,2010-06-30,P01,-2.5151455584387445
PPE_A,continuous,low_minus_high,low_tangibility,2010-06-30,P02,-7.039247688096779
PPE_A,continuous,low_minus_high,low_tangibility,2010-06-30,P03,-1.7458003253048304
PPE_A,continuous,low_minus_high,low_tangibility,2010-06-30,P04,-1.5978342073238598
PPE_A,continuous,low_minus_high,low_tangibility,2010-06-30,P05,3.613367674598913
PPE_A,continuous,low_minus_high,low_tangibility,2010-06-30,P06,-1.7535176781784627
PPE_A,continuous,low_minus_high,low_tangibility,2010-06-30,P07,-1.5893549264086648
PPE_A,continuous,low_minus_high,low_tangibility,2010-06-30,P08,0.7162166802948566
PPE_A,continuous,low_minus_high,low_tangibility,2010-06-30,P09,-3.101214803818192
PPE_A,continuous,low_minus_high,low_tangibility,2010-06-30,P10,-3.9086942887827028
PPE_A,continuous,low_minus_high,low_tangibility,2010-07-31,P01,5.843572308701026
PPE_A,continuous,low_minus_high,low_tangibility,2010-07-31,P02,-1.8083386011114428
PPE_A,continuous,low_minus_high,low_tangibility,2010-07-31,P03,0.47659356261829094
PPE_A,continuous,low_minus_high,low_tangibility,2010-07-31,P04,-0.42312976166228905
PPE_A,continuous,low_minus_high,low_tangibility,2010-07-31,P05,0.880480486767675
PPE_A,continuous,low_minus_high,low_tangibility,2010-07-31,P06,3.156394864035785
PPE_A,continuous,low_minus_high,low_tangibility,2010-07-31,P07,-0.7874131992706401
PPE_A,continuous,low_minus_high,low_tangibility,2010-07-31,P08,0.8481284743840317
PPE_A,continuous,low_minus_high,low_tangibility,2010-07-31,P09,2.119001393646131
PPE_A,continuous,low_minus_high,low_tangibility,2010-07-31,P10,0.861735996839164
PPE_A,continuous,low_minus_high,low_tangibility,2010-08-31,P01,-6.056989001012674
PPE_A,continuous,low_minus_high,low_tangibility,2010-08-31,P02,-5.816134866537772
PPE_A,continuous,low_minus_high,low_tangibility,2010-08-31,P03,-7.594611056839276
PPE_A,continuous,low_minus_high,low_tangibility,2010-08-31,P04,-5.522956803521266
PPE_A,continuous,low_minus_high,low_tangibility,2010-08-31,P05,-8.448430981310645
PPE_A,continuous,low_minus_high,low_tangibility,2010-08-31,P06,-1.8772787683784484
PPE_A,continuous,low_minus_high,low_tangibility,2010-08-31,P07,-1.697662431970579
PPE_A,continuous,low_minus_high,low_tangibility,2010-08-31,P08,-6.289819979724037
