result_set,sentiment_index_family,sentiment_index_label,sentiment_regressor,macro_orthogonalized_flag,main_specification_flag,dependent_variable,model,return_horizon_months,return_leg,sort_variable,portfolio_code,sentiment_prone_direction,sentiment_prone_interpretation,term,coef,std_error,t_stat,n_obs,r2,standard_error_type,hac_lags,bootstrap_std_error,bootstrap_t_stat,bootstrap_p_value,bootstrap_repetitions,bootstrap_block_length,bootstrap_seed,bootstrap_valid_repetitions,sentiment_term_flag,expected_coef_sign,expected_signed_t_stat,expected_signed_bootstrap_t_stat,theory_consistent_sign,theory_consistent_hac_5pct,theory_consistent_bootstrap_5pct,mechanical_overlap_warning,mechanical_overlap_note
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,short_leg,PPE_A,P10,low_minus_high,low_tangibility,RMRF,0.9024542667621965,0.05296538089593054,17.038568428978,286,0.7402834193947845,HAC_Newey_West,5,0.05405357337593817,16.695552401054062,0.0,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,short_leg,PPE_A,P10,low_minus_high,low_tangibility,SMB,0.39861059506522123,0.05376450427714921,7.414010422386378,286,0.7402834193947845,HAC_Newey_West,5,0.05624426446482427,7.087133218970555,0.0,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,short_leg,PPE_A,P10,low_minus_high,low_tangibility,HML,0.14413269636981582,0.05075380250114948,2.839840352189405,286,0.7402834193947845,HAC_Newey_West,5,0.05075177705636978,2.839953686936484,0.014,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,short_leg,PPE_A,P10,low_minus_high,low_tangibility,UMD,-0.018172075365811908,0.04249333004266433,-0.4276453586378545,286,0.7402834193947845,HAC_Newey_West,5,0.04309193662262812,-0.42170477333036643,0.678,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,short_leg,UNPROFITABLE,SAFE,prone_minus_safe,non_positive_earnings,intercept,2.12839589106369,0.355804764276826,5.981920718205277,252,0.8358781794698797,HAC_Newey_West,4,0.3589933440931576,5.928789282821295,0.0,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,short_leg,UNPROFITABLE,SAFE,prone_minus_safe,non_positive_earnings,SENT_ORTH_DIV_PREMIUM_lag,1.3526814925900008,0.6978787357940708,1.938275839642646,252,0.8358781794698797,HAC_Newey_West,4,0.631296570089638,2.1427036937614488,0.044,1000,6,20260510,1000,True,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,short_leg,UNPROFITABLE,SAFE,prone_minus_safe,non_positive_earnings,RMRF,1.0204954523301337,0.045296609808032164,22.529179482857803,252,0.8358781794698797,HAC_Newey_West,4,0.04720459326395554,21.61856255436403,0.0,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,short_leg,UNPROFITABLE,SAFE,prone_minus_safe,non_positive_earnings,SMB,0.34156125290245515,0.06454326913444422,5.2919732372244725,252,0.8358781794698797,HAC_Newey_West,4,0.06735246108401576,5.071251256526323,0.0,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,short_leg,UNPROFITABLE,SAFE,prone_minus_safe,non_positive_earnings,HML,0.15616850069915156,0.042974691759671675,3.6339644173016095,252,0.8358781794698797,HAC_Newey_West,4,0.04615682694850099,3.383432333279646,0.002,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,short_leg,UNPROFITABLE,SAFE,prone_minus_safe,non_positive_earnings,UMD,0.010602298464036465,0.04023522369529565,0.2635078791739413,252,0.8358781794698797,HAC_Newey_West,4,0.0430729357790385,0.24614756975065738,0.786,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,short_leg,XTURN,P10,low_minus_high,low_share_turnover,intercept,-0.10221834211368014,0.7297247707758305,-0.14007793925510217,286,0.7232387263583778,HAC_Newey_West,5,0.7581338240560924,-0.13482889019091868,0.884,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,short_leg,XTURN,P10,low_minus_high,low_share_turnover,SENT_ORTH_DIV_PREMIUM_lag,-2.02534907639771,1.3534512943518249,-1.4964329228911488,286,0.7232387263583778,HAC_Newey_West,5,1.3055364656179145,-1.5513538914741118,0.124,1000,6,20260510,1000,True,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,short_leg,XTURN,P10,low_minus_high,low_share_turnover,RMRF,1.1440778173265969,0.07271933357635436,15.732787431630268,286,0.7232387263583778,HAC_Newey_West,5,0.07471710496522554,15.31212722788266,0.0,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,short_leg,XTURN,P10,low_minus_high,low_share_turnover,SMB,0.8201323612496629,0.09501700219789531,8.631427452757812,286,0.7232387263583778,HAC_Newey_West,5,0.09778923001994196,8.386735032911242,0.0,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,short_leg,XTURN,P10,low_minus_high,low_share_turnover,HML,-0.0568688654063211,0.09636306791491299,-0.5901520845780396,286,0.7232387263583778,HAC_Newey_West,5,0.093797622536187,-0.6062932499635709,0.542,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,short_leg,XTURN,P10,low_minus_high,low_share_turnover,UMD,-0.09195230130267686,0.0632800133202915,-1.4531018006785288,286,0.7232387263583778,HAC_Newey_West,5,0.06307642985335386,-1.4577917855600957,0.184,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,short_leg,age,P10,low_minus_high,young_firms,intercept,1.2508055235915574,0.4863651786489183,2.5717415195433815,286,0.838381480590451,HAC_Newey_West,5,0.5131493413561945,2.4375078028665547,0.016,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,short_leg,age,P10,low_minus_high,young_firms,SENT_ORTH_DIV_PREMIUM_lag,-0.07516712894662286,0.84007887869707,-0.08947627520787595,286,0.838381480590451,HAC_Newey_West,5,0.8599934415482442,-0.0874043048645809,0.98,1000,6,20260510,1000,True,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,short_leg,age,P10,low_minus_high,young_firms,RMRF,1.1431028161193786,0.04856907577519215,23.535609806749637,286,0.838381480590451,HAC_Newey_West,5,0.04920469198625239,23.231581582479112,0.0,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,short_leg,age,P10,low_minus_high,young_firms,SMB,0.45603170993039766,0.06211912391206114,7.3412450339122355,286,0.838381480590451,HAC_Newey_West,5,0.06396748818300631,7.129117038732618,0.0,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,short_leg,age,P10,low_minus_high,young_firms,HML,0.13272936137957653,0.048511808830330606,2.7360216940950535,286,0.838381480590451,HAC_Newey_West,5,0.048118611539225524,2.7583788711645942,0.006,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,short_leg,age,P10,low_minus_high,young_firms,UMD,-0.03935054072744077,0.0341598424040472,-1.1519532280622753,286,0.838381480590451,HAC_Newey_West,5,0.03353684209199068,-1.1733525959153597,0.268,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,short_leg,risk,P01,high_minus_low,high_total_volatility,intercept,1.546233042030555,0.5981364362743801,2.5850841852430797,286,0.49417041229732983,HAC_Newey_West,5,0.6213786818945729,2.488390875136104,0.014,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,short_leg,risk,P01,high_minus_low,high_total_volatility,SENT_ORTH_DIV_PREMIUM_lag,2.0685939864881377,0.9670949648438879,2.138977103269334,286,0.49417041229732983,HAC_Newey_West,5,0.9594329354559663,2.156058969880003,0.016,1000,6,20260510,1000,True,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,short_leg,risk,P01,high_minus_low,high_total_volatility,RMRF,0.5559862810843861,0.07165305039624396,7.7594223555000355,286,0.49417041229732983,HAC_Newey_West,5,0.07157824600182346,7.767531507690512,0.0,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,short_leg,risk,P01,high_minus_low,high_total_volatility,SMB,0.18734811127882836,0.07165094993866693,2.614733111552575,286,0.49417041229732983,HAC_Newey_West,5,0.06988092773639965,2.6809619927418664,0.002,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,short_leg,risk,P01,high_minus_low,high_total_volatility,HML,0.2575344323711376,0.08799343367165896,2.9267460266649943,286,0.49417041229732983,HAC_Newey_West,5,0.08669378250062398,2.9706217094551617,0.002,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,short_leg,risk,P01,high_minus_low,high_total_volatility,UMD,0.13714201189168868,0.05889407646225557,2.3286214867395225,286,0.49417041229732983,HAC_Newey_West,5,0.056855912682650195,2.412097623991499,0.018,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,6,long_leg,E_plus_BE,P01,low_minus_high,low_profitability,intercept,-1.1335197017617202,1.2222632595899323,-0.92739407232286,247,0.7433179670023893,HAC_Newey_West,5,1.2339857934227656,-0.9185840775505383,0.362,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,6,long_leg,E_plus_BE,P01,low_minus_high,low_profitability,SENT_ORTH_DIV_PREMIUM_lag,1.591312283328332,1.6401050265567505,0.9702502324922115,247,0.7433179670023893,HAC_Newey_West,5,1.6833131825733711,0.9453453461913769,0.344,1000,6,20260510,1000,True,-1.0,-0.9702502324922115,-0.9453453461913769,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,6,long_leg,E_plus_BE,P01,low_minus_high,low_profitability,RMRF,0.9149505116537261,0.07046606597250293,12.984271209503245,247,0.7433179670023893,HAC_Newey_West,5,0.07500900994261113,12.197874793358135,0.0,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,6,long_leg,E_plus_BE,P01,low_minus_high,low_profitability,SMB,0.5958135697060414,0.0689480454218166,8.641486006759425,247,0.7433179670023893,HAC_Newey_West,5,0.07442321392565539,8.005748989841068,0.0,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,6,long_leg,E_plus_BE,P01,low_minus_high,low_profitability,HML,0.012484401430672169,0.10172973311871569,0.12272126396029398,247,0.7433179670023893,HAC_Newey_West,5,0.10677548801135456,0.11692197959652098,0.898,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,6,long_leg,E_plus_BE,P01,low_minus_high,low_profitability,UMD,-0.017912034642925272,0.0709597168695616,-0.2524253961702136,247,0.7433179670023893,HAC_Newey_West,5,0.07416637069841317,-0.24151154322707757,0.798,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,6,long_leg,GS,P10,high_minus_low,high_sales_growth,intercept,-1.5465732947644368,1.2809557924949648,-1.2073588361329153,235,0.8099940270671648,HAC_Newey_West,5,1.3918058246785656,-1.1111990389331892,0.292,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,6,long_leg,GS,P10,high_minus_low,high_sales_growth,SENT_ORTH_DIV_PREMIUM_lag,-2.730891514277221,1.746716129360826,-1.5634432340626139,235,0.8099940270671648,HAC_Newey_West,5,1.789395496498643,-1.5261531168603184,0.154,1000,6,20260510,1000,True,-1.0,1.5634432340626139,1.5261531168603184,True,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,6,long_leg,GS,P10,high_minus_low,high_sales_growth,RMRF,1.0523371193070075,0.07374496565198113,14.269951989308938,235,0.8099940270671648,HAC_Newey_West,5,0.07701510053289193,13.66403616986218,0.0,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,6,long_leg,GS,P10,high_minus_low,high_sales_growth,SMB,0.7297808880645614,0.07818355030901965,9.334199907526715,235,0.8099940270671648,HAC_Newey_West,5,0.08546890335980434,8.538554484457961,0.0,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,6,long_leg,GS,P10,high_minus_low,high_sales_growth,HML,0.024194413838419332,0.07558766356952253,0.3200841605081003,235,0.8099940270671648,HAC_Newey_West,5,0.07755925882969825,0.31194746060614803,0.74,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,6,long_leg,GS,P10,high_minus_low,high_sales_growth,UMD,-0.021020061678403788,0.06072441183455905,-0.34615504775364486,235,0.8099940270671648,HAC_Newey_West,5,0.0637578157800498,-0.32968603803678437,0.788,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,6,long_leg,ILLIQ,P10,high_minus_low,high_amihud_illiquidity,intercept,4.6870327847504685,0.9887173962628596,4.740518172802917,283,0.8230589306841385,HAC_Newey_West,5,1.0517253099940922,4.456518009228851,0.0,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,6,long_leg,ILLIQ,P10,high_minus_low,high_amihud_illiquidity,SENT_ORTH_DIV_PREMIUM_lag,-0.3810896782470444,1.7856340737761613,-0.21341980635547395,283,0.8230589306841385,HAC_Newey_West,5,1.7908203939598475,-0.2128017301636721,0.828,1000,6,20260510,1000,True,-1.0,0.21341980635547395,0.2128017301636721,True,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,6,long_leg,ILLIQ,P10,high_minus_low,high_amihud_illiquidity,RMRF,0.9711789019527242,0.061181874281690314,15.873637631323195,283,0.8230589306841385,HAC_Newey_West,5,0.06378162223226169,15.226625914533221,0.0,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,6,long_leg,ILLIQ,P10,high_minus_low,high_amihud_illiquidity,SMB,0.9413728927380475,0.06242933136722991,15.079016099028543,283,0.8230589306841385,HAC_Newey_West,5,0.06684137658188882,14.083684999885529,0.0,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,6,long_leg,ILLIQ,P10,high_minus_low,high_amihud_illiquidity,HML,0.0681993013369744,0.0795000169574471,0.8578526640249462,283,0.8230589306841385,HAC_Newey_West,5,0.08456204308781025,0.8065001606708511,0.39,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,6,long_leg,ILLIQ,P10,high_minus_low,high_amihud_illiquidity,UMD,-0.010127056697845933,0.053142877362546255,-0.19056282234697408,283,0.8230589306841385,HAC_Newey_West,5,0.056953968262317495,-0.1778112571753197,0.872,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,6,long_leg,IVOL_FF3,P10,high_minus_low,high_ff3_idiosyncratic_volatility,intercept,-2.4606145513727156,1.4890088650168947,-1.6525184027999704,283,0.7424331236432644,HAC_Newey_West,5,1.5671434049536863,-1.5701272414475904,0.122,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,6,long_leg,IVOL_FF3,P10,high_minus_low,high_ff3_idiosyncratic_volatility,SENT_ORTH_DIV_PREMIUM_lag,-8.51841585691579,2.8643917390417415,-2.973900441343109,283,0.7424331236432644,HAC_Newey_West,5,2.8321590984130394,-3.0077462320845485,0.002,1000,6,20260510,1000,True,-1.0,2.973900441343109,3.0077462320845485,True,True,True,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,6,long_leg,IVOL_FF3,P10,high_minus_low,high_ff3_idiosyncratic_volatility,RMRF,0.9565905083575265,0.09223852344140382,10.37083501195916,283,0.7424331236432644,HAC_Newey_West,5,0.09736749594498133,9.824536402764835,0.0,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,6,long_leg,IVOL_FF3,P10,high_minus_low,high_ff3_idiosyncratic_volatility,SMB,1.1551757957516788,0.08736311507345927,13.222694666740642,283,0.7424331236432644,HAC_Newey_West,5,0.09394834208446823,12.295861428965603,0.0,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,6,long_leg,IVOL_FF3,P10,high_minus_low,high_ff3_idiosyncratic_volatility,HML,0.05289761989328171,0.12172789458129846,0.43455627056749063,283,0.7424331236432644,HAC_Newey_West,5,0.12229436514588204,0.4325433950303548,0.622,1000,6,20260510,1000,False,,,,False,False,False,False,
