result_set,sentiment_index_family,sentiment_index_label,sentiment_regressor,macro_orthogonalized_flag,main_specification_flag,dependent_variable,model,return_horizon_months,return_leg,sort_variable,portfolio_code,sentiment_prone_direction,sentiment_prone_interpretation,term,coef,std_error,t_stat,n_obs,r2,standard_error_type,hac_lags,sentiment_term_flag,expected_coef_sign,expected_signed_t_stat,expected_signed_bootstrap_t_stat,theory_consistent_sign,theory_consistent_hac_5pct,theory_consistent_bootstrap_5pct,mechanical_overlap_warning,mechanical_overlap_note
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,12,short_leg,ILLIQ,P01,high_minus_low,high_amihud_illiquidity,HML,0.10149605661133362,0.05775214113321039,1.7574423150342435,277,0.9213801766578154,HAC_Newey_West,11,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,12,short_leg,ILLIQ,P01,high_minus_low,high_amihud_illiquidity,UMD,-0.10000096385460364,0.05213537248248778,-1.918102031172672,277,0.9213801766578154,HAC_Newey_West,11,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,12,short_leg,IVOL_FF3,P01,high_minus_low,high_ff3_idiosyncratic_volatility,intercept,6.564854725222801,2.225643623426466,2.9496432654909728,277,0.6741746762837739,HAC_Newey_West,11,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,12,short_leg,IVOL_FF3,P01,high_minus_low,high_ff3_idiosyncratic_volatility,SENT_ORTH_DIV_PREMIUM_lag,9.067155845186582,3.1185618963339876,2.907479840578261,277,0.6741746762837739,HAC_Newey_West,11,True,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,12,short_leg,IVOL_FF3,P01,high_minus_low,high_ff3_idiosyncratic_volatility,RMRF,0.6821505708134914,0.10416531399361341,6.548730519406061,277,0.6741746762837739,HAC_Newey_West,11,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,12,short_leg,IVOL_FF3,P01,high_minus_low,high_ff3_idiosyncratic_volatility,SMB,0.204940745745159,0.0893820132551785,2.2928633880741707,277,0.6741746762837739,HAC_Newey_West,11,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,12,short_leg,IVOL_FF3,P01,high_minus_low,high_ff3_idiosyncratic_volatility,HML,0.30700878982100965,0.11762277670552394,2.610113435679431,277,0.6741746762837739,HAC_Newey_West,11,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,12,short_leg,IVOL_FF3,P01,high_minus_low,high_ff3_idiosyncratic_volatility,UMD,-0.005872261748117029,0.07661331949844408,-0.07664805266969653,277,0.6741746762837739,HAC_Newey_West,11,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,12,short_leg,ME,P10,low_minus_high,small_firms,intercept,-0.035714931612052234,1.255682428738878,-0.02844264663950254,277,0.919432053919543,HAC_Newey_West,11,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,12,short_leg,ME,P10,low_minus_high,small_firms,SENT_ORTH_DIV_PREMIUM_lag,0.6171574605087866,1.4283825081115606,0.4320673608112995,277,0.919432053919543,HAC_Newey_West,11,True,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,12,short_leg,ME,P10,low_minus_high,small_firms,RMRF,1.0557769719037349,0.04147997536418534,25.452690427953204,277,0.919432053919543,HAC_Newey_West,11,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,12,short_leg,ME,P10,low_minus_high,small_firms,SMB,-0.03869786223327423,0.039247236330418364,-0.9860022221050417,277,0.919432053919543,HAC_Newey_West,11,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,12,short_leg,ME,P10,low_minus_high,small_firms,HML,0.13760486727459034,0.06337999001754928,2.171109008324062,277,0.919432053919543,HAC_Newey_West,11,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,12,short_leg,ME,P10,low_minus_high,small_firms,UMD,-0.06609373276268317,0.05084882406368848,-1.2998084809178743,277,0.919432053919543,HAC_Newey_West,11,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,12,short_leg,NON_D_PAYER,SAFE,prone_minus_safe,non_dividend_payers,intercept,5.265720929907029,1.3418761341680765,3.92414828449991,277,0.9122541127429182,HAC_Newey_West,11,False,,,,False,False,False,True,Interpret cautiously: dividend-premium sentiment indices contain information related to dividend status and valuation.
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,12,short_leg,NON_D_PAYER,SAFE,prone_minus_safe,non_dividend_payers,SENT_ORTH_DIV_PREMIUM_lag,3.6420371902605364,1.399505649902147,2.6023740529487585,277,0.9122541127429182,HAC_Newey_West,11,True,,,,False,False,False,True,Interpret cautiously: dividend-premium sentiment indices contain information related to dividend status and valuation.
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,12,short_leg,NON_D_PAYER,SAFE,prone_minus_safe,non_dividend_payers,RMRF,1.040319722760425,0.05648596951671712,18.417311974304358,277,0.9122541127429182,HAC_Newey_West,11,False,,,,False,False,False,True,Interpret cautiously: dividend-premium sentiment indices contain information related to dividend status and valuation.
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,12,short_leg,NON_D_PAYER,SAFE,prone_minus_safe,non_dividend_payers,SMB,0.1786449523826863,0.048681067591557166,3.6697007937777637,277,0.9122541127429182,HAC_Newey_West,11,False,,,,False,False,False,True,Interpret cautiously: dividend-premium sentiment indices contain information related to dividend status and valuation.
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,12,short_leg,NON_D_PAYER,SAFE,prone_minus_safe,non_dividend_payers,HML,0.1727653170311534,0.05968822318927448,2.894462388054433,277,0.9122541127429182,HAC_Newey_West,11,False,,,,False,False,False,True,Interpret cautiously: dividend-premium sentiment indices contain information related to dividend status and valuation.
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,12,short_leg,NON_D_PAYER,SAFE,prone_minus_safe,non_dividend_payers,UMD,-0.04113840670045264,0.059803516059406946,-0.6878927763977462,277,0.9122541127429182,HAC_Newey_West,11,False,,,,False,False,False,True,Interpret cautiously: dividend-premium sentiment indices contain information related to dividend status and valuation.
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,12,short_leg,PPE_A,P10,low_minus_high,low_tangibility,intercept,-0.4044901627406462,1.5463042415552422,-0.26158510846081495,277,0.8587356346940951,HAC_Newey_West,11,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,12,short_leg,PPE_A,P10,low_minus_high,low_tangibility,SENT_ORTH_DIV_PREMIUM_lag,12.59530958367017,2.16389592391923,5.82066329736305,277,0.8587356346940951,HAC_Newey_West,11,True,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,12,short_leg,PPE_A,P10,low_minus_high,low_tangibility,RMRF,0.9420738969009673,0.0508987799289739,18.508771687957417,277,0.8587356346940951,HAC_Newey_West,11,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,12,short_leg,PPE_A,P10,low_minus_high,low_tangibility,SMB,0.3682530147614215,0.053255740418830834,6.9148041481592095,277,0.8587356346940951,HAC_Newey_West,11,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,12,short_leg,PPE_A,P10,low_minus_high,low_tangibility,HML,0.09015190794552147,0.10115121803580744,0.8912587480024984,277,0.8587356346940951,HAC_Newey_West,11,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,12,short_leg,PPE_A,P10,low_minus_high,low_tangibility,UMD,-0.1392107258932622,0.05828329749513698,-2.3885183556211387,277,0.8587356346940951,HAC_Newey_West,11,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,12,short_leg,UNPROFITABLE,SAFE,prone_minus_safe,non_positive_earnings,intercept,7.051644843429881,1.1539170183376015,6.1110502153689366,241,0.947590942849441,HAC_Newey_West,11,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,12,short_leg,UNPROFITABLE,SAFE,prone_minus_safe,non_positive_earnings,SENT_ORTH_DIV_PREMIUM_lag,3.8778976914148364,1.1651116349200277,3.3283486107157554,241,0.947590942849441,HAC_Newey_West,11,True,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,12,short_leg,UNPROFITABLE,SAFE,prone_minus_safe,non_positive_earnings,RMRF,1.119588445630443,0.04428339262263322,25.282354836070574,241,0.947590942849441,HAC_Newey_West,11,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,12,short_leg,UNPROFITABLE,SAFE,prone_minus_safe,non_positive_earnings,SMB,0.30881961342172426,0.033218849412663176,9.2965174556588,241,0.947590942849441,HAC_Newey_West,11,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,12,short_leg,UNPROFITABLE,SAFE,prone_minus_safe,non_positive_earnings,HML,0.1976208250516591,0.05173836918618609,3.819618363704107,241,0.947590942849441,HAC_Newey_West,11,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,12,short_leg,UNPROFITABLE,SAFE,prone_minus_safe,non_positive_earnings,UMD,-0.03843962775589383,0.0421366817105492,-0.9122604390148314,241,0.947590942849441,HAC_Newey_West,11,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,12,short_leg,XTURN,P10,low_minus_high,low_share_turnover,intercept,-1.9232088748989682,1.8180352212634683,-1.0578501738609927,277,0.7945472804626634,HAC_Newey_West,11,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,12,short_leg,XTURN,P10,low_minus_high,low_share_turnover,SENT_ORTH_DIV_PREMIUM_lag,-9.639089529851436,2.7505126742055044,-3.5044701376028824,277,0.7945472804626634,HAC_Newey_West,11,True,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,12,short_leg,XTURN,P10,low_minus_high,low_share_turnover,RMRF,0.8920408828052785,0.09891580618409829,9.018183414944284,277,0.7945472804626634,HAC_Newey_West,11,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,12,short_leg,XTURN,P10,low_minus_high,low_share_turnover,SMB,0.6252992298877318,0.11903881269240996,5.252902106000269,277,0.7945472804626634,HAC_Newey_West,11,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,12,short_leg,XTURN,P10,low_minus_high,low_share_turnover,HML,0.011611540170885032,0.0906257817208834,0.12812623461441902,277,0.7945472804626634,HAC_Newey_West,11,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,12,short_leg,XTURN,P10,low_minus_high,low_share_turnover,UMD,-0.1327307542204851,0.07487627476327544,-1.7726677060272977,277,0.7945472804626634,HAC_Newey_West,11,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,12,short_leg,age,P10,low_minus_high,young_firms,intercept,4.262488351559498,2.0956870911806598,2.033933581734339,277,0.8482309760348801,HAC_Newey_West,11,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,12,short_leg,age,P10,low_minus_high,young_firms,SENT_ORTH_DIV_PREMIUM_lag,-0.20292927539437355,2.857760407117002,-0.07100989813176638,277,0.8482309760348801,HAC_Newey_West,11,True,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,12,short_leg,age,P10,low_minus_high,young_firms,RMRF,1.1251209345951378,0.0817239403409525,13.76733586145174,277,0.8482309760348801,HAC_Newey_West,11,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,12,short_leg,age,P10,low_minus_high,young_firms,SMB,0.344372072139787,0.07875720531130284,4.3725786203127806,277,0.8482309760348801,HAC_Newey_West,11,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,12,short_leg,age,P10,low_minus_high,young_firms,HML,0.2020506113715241,0.08912448638780021,2.267060597604541,277,0.8482309760348801,HAC_Newey_West,11,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,12,short_leg,age,P10,low_minus_high,young_firms,UMD,-0.050603660332274356,0.0855016613804737,-0.5918441760692019,277,0.8482309760348801,HAC_Newey_West,11,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,12,short_leg,risk,P01,high_minus_low,high_total_volatility,intercept,4.055818360470977,2.07973310057996,1.9501629124140787,277,0.6494252657711481,HAC_Newey_West,11,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,12,short_leg,risk,P01,high_minus_low,high_total_volatility,SENT_ORTH_DIV_PREMIUM_lag,7.781965760839988,2.4216910137048995,3.2134428863137683,277,0.6494252657711481,HAC_Newey_West,11,True,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,12,short_leg,risk,P01,high_minus_low,high_total_volatility,RMRF,0.6929484312182451,0.10411010894806474,6.65591879808638,277,0.6494252657711481,HAC_Newey_West,11,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,12,short_leg,risk,P01,high_minus_low,high_total_volatility,SMB,0.16905744833787398,0.11904249211215079,1.4201437263141614,277,0.6494252657711481,HAC_Newey_West,11,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,12,short_leg,risk,P01,high_minus_low,high_total_volatility,HML,0.3798718076306455,0.10809532738466822,3.5142296787615344,277,0.6494252657711481,HAC_Newey_West,11,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,12,short_leg,risk,P01,high_minus_low,high_total_volatility,UMD,0.08047306655914802,0.08574698712368142,0.9384943921478395,277,0.6494252657711481,HAC_Newey_West,11,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_sibley_macro_adjusted_fixed_pca,SENT_ORTH_SIBLEY_DIV_PREMIUM,SENT_ORTH_SIBLEY_DIV_PREMIUM_lag,True,False,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_SIBLEY_DIV_PREMIUM_lag_and_factors,1,long_leg,E_plus_BE,P01,low_minus_high,low_profitability,intercept,-0.13252119115509892,0.2363348809302709,-0.560734795614865,256,0.5650042645091735,HAC_Newey_West,4,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_sibley_macro_adjusted_fixed_pca,SENT_ORTH_SIBLEY_DIV_PREMIUM,SENT_ORTH_SIBLEY_DIV_PREMIUM_lag,True,False,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_SIBLEY_DIV_PREMIUM_lag_and_factors,1,long_leg,E_plus_BE,P01,low_minus_high,low_profitability,SENT_ORTH_SIBLEY_DIV_PREMIUM_lag,0.2204713185197306,0.4046023427684534,0.5449086552766264,256,0.5650042645091735,HAC_Newey_West,4,True,-1.0,-0.5449086552766264,-0.5137790893266492,False,False,False,False,
directional_by_leg,dividend_premium_sibley_macro_adjusted_fixed_pca,SENT_ORTH_SIBLEY_DIV_PREMIUM,SENT_ORTH_SIBLEY_DIV_PREMIUM_lag,True,False,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_SIBLEY_DIV_PREMIUM_lag_and_factors,1,long_leg,E_plus_BE,P01,low_minus_high,low_profitability,RMRF,0.9687805628178151,0.04908837989641301,19.735435654265828,256,0.5650042645091735,HAC_Newey_West,4,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_sibley_macro_adjusted_fixed_pca,SENT_ORTH_SIBLEY_DIV_PREMIUM,SENT_ORTH_SIBLEY_DIV_PREMIUM_lag,True,False,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_SIBLEY_DIV_PREMIUM_lag_and_factors,1,long_leg,E_plus_BE,P01,low_minus_high,low_profitability,SMB,0.6967926131603382,0.058768566830551754,11.85655275837184,256,0.5650042645091735,HAC_Newey_West,4,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_sibley_macro_adjusted_fixed_pca,SENT_ORTH_SIBLEY_DIV_PREMIUM,SENT_ORTH_SIBLEY_DIV_PREMIUM_lag,True,False,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_SIBLEY_DIV_PREMIUM_lag_and_factors,1,long_leg,E_plus_BE,P01,low_minus_high,low_profitability,HML,0.03584893852634701,0.06777919114041271,0.528907735887282,256,0.5650042645091735,HAC_Newey_West,4,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_sibley_macro_adjusted_fixed_pca,SENT_ORTH_SIBLEY_DIV_PREMIUM,SENT_ORTH_SIBLEY_DIV_PREMIUM_lag,True,False,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_SIBLEY_DIV_PREMIUM_lag_and_factors,1,long_leg,E_plus_BE,P01,low_minus_high,low_profitability,UMD,-0.057717389485133,0.04727471485621537,-1.2208934450620952,256,0.5650042645091735,HAC_Newey_West,4,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_sibley_macro_adjusted_fixed_pca,SENT_ORTH_SIBLEY_DIV_PREMIUM,SENT_ORTH_SIBLEY_DIV_PREMIUM_lag,True,False,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_SIBLEY_DIV_PREMIUM_lag_and_factors,1,long_leg,GS,P10,high_minus_low,high_sales_growth,intercept,-0.2993433467034771,0.20849232522339328,-1.4357523538707704,240,0.7196702975926562,HAC_Newey_West,4,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_sibley_macro_adjusted_fixed_pca,SENT_ORTH_SIBLEY_DIV_PREMIUM,SENT_ORTH_SIBLEY_DIV_PREMIUM_lag,True,False,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_SIBLEY_DIV_PREMIUM_lag_and_factors,1,long_leg,GS,P10,high_minus_low,high_sales_growth,SENT_ORTH_SIBLEY_DIV_PREMIUM_lag,-0.7594939772925194,0.3503328735984479,-2.167920953267585,240,0.7196702975926562,HAC_Newey_West,4,True,-1.0,2.167920953267585,1.9610903428207156,True,True,True,False,
