result_set,sentiment_index_family,sentiment_index_label,sentiment_regressor,macro_orthogonalized_flag,main_specification_flag,dependent_variable,model,return_horizon_months,return_leg,sort_variable,sentiment_prone_direction,sentiment_prone_interpretation,term,coef,std_error,t_stat,n_obs,r2,standard_error_type,hac_lags,sentiment_term_flag,expected_coef_sign,expected_signed_t_stat,expected_signed_bootstrap_t_stat,theory_consistent_sign,theory_consistent_hac_5pct,theory_consistent_bootstrap_5pct,mechanical_overlap_warning,mechanical_overlap_note
directional_spread,dividend_premium_unadjusted_fixed_pca,SENT_DIV_PREMIUM,SENT_DIV_PREMIUM_lag,False,False,portfolio_return_window,portfolio_return_window_on_SENT_DIV_PREMIUM_lag_and_factors,6,directional_spread,E_plus_BE,low_minus_high,low_profitability,SMB,0.2335915651869747,0.08265656466172018,2.8260497655929724,247,0.10889373846959738,HAC_Newey_West,5,False,,,,False,False,False,False,
directional_spread,dividend_premium_unadjusted_fixed_pca,SENT_DIV_PREMIUM,SENT_DIV_PREMIUM_lag,False,False,portfolio_return_window,portfolio_return_window_on_SENT_DIV_PREMIUM_lag_and_factors,6,directional_spread,E_plus_BE,low_minus_high,low_profitability,HML,0.061518336009755925,0.14163634572505718,0.4343400395910708,247,0.10889373846959738,HAC_Newey_West,5,False,,,,False,False,False,False,
directional_spread,dividend_premium_unadjusted_fixed_pca,SENT_DIV_PREMIUM,SENT_DIV_PREMIUM_lag,False,False,portfolio_return_window,portfolio_return_window_on_SENT_DIV_PREMIUM_lag_and_factors,6,directional_spread,E_plus_BE,low_minus_high,low_profitability,UMD,-0.00959576462890922,0.06621361697625089,-0.14492131780613907,247,0.10889373846959738,HAC_Newey_West,5,False,,,,False,False,False,False,
directional_spread,dividend_premium_unadjusted_fixed_pca,SENT_DIV_PREMIUM,SENT_DIV_PREMIUM_lag,False,False,portfolio_return_window,portfolio_return_window_on_SENT_DIV_PREMIUM_lag_and_factors,6,directional_spread,GS,high_minus_low,high_sales_growth,intercept,-1.0141208007196523,1.403342448968328,-0.722646707840404,235,0.08002340168610567,HAC_Newey_West,5,False,,,,False,False,False,False,
directional_spread,dividend_premium_unadjusted_fixed_pca,SENT_DIV_PREMIUM,SENT_DIV_PREMIUM_lag,False,False,portfolio_return_window,portfolio_return_window_on_SENT_DIV_PREMIUM_lag_and_factors,6,directional_spread,GS,high_minus_low,high_sales_growth,SENT_DIV_PREMIUM_lag,-3.6962452800076675,2.085232980014144,-1.7725814407474967,235,0.08002340168610567,HAC_Newey_West,5,True,-1.0,1.7725814407474967,1.6318086619144012,True,False,False,False,
directional_spread,dividend_premium_unadjusted_fixed_pca,SENT_DIV_PREMIUM,SENT_DIV_PREMIUM_lag,False,False,portfolio_return_window,portfolio_return_window_on_SENT_DIV_PREMIUM_lag_and_factors,6,directional_spread,GS,high_minus_low,high_sales_growth,RMRF,0.13574734725326928,0.08165188772191248,1.6625132748380966,235,0.08002340168610567,HAC_Newey_West,5,False,,,,False,False,False,False,
directional_spread,dividend_premium_unadjusted_fixed_pca,SENT_DIV_PREMIUM,SENT_DIV_PREMIUM_lag,False,False,portfolio_return_window,portfolio_return_window_on_SENT_DIV_PREMIUM_lag_and_factors,6,directional_spread,GS,high_minus_low,high_sales_growth,SMB,0.05941616688182267,0.09323472666272636,0.6372750691569972,235,0.08002340168610567,HAC_Newey_West,5,False,,,,False,False,False,False,
directional_spread,dividend_premium_unadjusted_fixed_pca,SENT_DIV_PREMIUM,SENT_DIV_PREMIUM_lag,False,False,portfolio_return_window,portfolio_return_window_on_SENT_DIV_PREMIUM_lag_and_factors,6,directional_spread,GS,high_minus_low,high_sales_growth,HML,0.006015610016731633,0.10582923298631389,0.05684261188503168,235,0.08002340168610567,HAC_Newey_West,5,False,,,,False,False,False,False,
directional_spread,dividend_premium_unadjusted_fixed_pca,SENT_DIV_PREMIUM,SENT_DIV_PREMIUM_lag,False,False,portfolio_return_window,portfolio_return_window_on_SENT_DIV_PREMIUM_lag_and_factors,6,directional_spread,GS,high_minus_low,high_sales_growth,UMD,0.068520915402084,0.05989334498449859,1.144048899252803,235,0.08002340168610567,HAC_Newey_West,5,False,,,,False,False,False,False,
directional_spread,dividend_premium_unadjusted_fixed_pca,SENT_DIV_PREMIUM,SENT_DIV_PREMIUM_lag,False,False,portfolio_return_window,portfolio_return_window_on_SENT_DIV_PREMIUM_lag_and_factors,6,directional_spread,ILLIQ,high_minus_low,high_amihud_illiquidity,intercept,2.9545726850826957,1.0564906475272198,2.7965914246359413,283,0.617101207074638,HAC_Newey_West,5,False,,,,False,False,False,False,
directional_spread,dividend_premium_unadjusted_fixed_pca,SENT_DIV_PREMIUM,SENT_DIV_PREMIUM_lag,False,False,portfolio_return_window,portfolio_return_window_on_SENT_DIV_PREMIUM_lag_and_factors,6,directional_spread,ILLIQ,high_minus_low,high_amihud_illiquidity,SENT_DIV_PREMIUM_lag,-0.19901430830780384,1.3423448443871924,-0.14825870501157093,283,0.617101207074638,HAC_Newey_West,5,True,-1.0,0.14825870501157093,0.13732368634536865,True,False,False,False,
directional_spread,dividend_premium_unadjusted_fixed_pca,SENT_DIV_PREMIUM,SENT_DIV_PREMIUM_lag,False,False,portfolio_return_window,portfolio_return_window_on_SENT_DIV_PREMIUM_lag_and_factors,6,directional_spread,ILLIQ,high_minus_low,high_amihud_illiquidity,RMRF,-0.01991802424930486,0.07251901435774179,-0.2746593348752334,283,0.617101207074638,HAC_Newey_West,5,False,,,,False,False,False,False,
directional_spread,dividend_premium_unadjusted_fixed_pca,SENT_DIV_PREMIUM,SENT_DIV_PREMIUM_lag,False,False,portfolio_return_window,portfolio_return_window_on_SENT_DIV_PREMIUM_lag_and_factors,6,directional_spread,ILLIQ,high_minus_low,high_amihud_illiquidity,SMB,0.8497566877938725,0.06658420850596025,12.762135450146666,283,0.617101207074638,HAC_Newey_West,5,False,,,,False,False,False,False,
directional_spread,dividend_premium_unadjusted_fixed_pca,SENT_DIV_PREMIUM,SENT_DIV_PREMIUM_lag,False,False,portfolio_return_window,portfolio_return_window_on_SENT_DIV_PREMIUM_lag_and_factors,6,directional_spread,ILLIQ,high_minus_low,high_amihud_illiquidity,HML,-0.00910537417137455,0.08834392611449704,-0.10306734794165298,283,0.617101207074638,HAC_Newey_West,5,False,,,,False,False,False,False,
