sort_variable,sort_type,sentiment_prone_direction,sentiment_prone_interpretation,month_end_date,portfolio_code,portfolio_return,return_leg,directional_long_code,directional_short_code
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2020-09-30,PRONE,3.1178536045286958,long_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2020-09-30,SAFE,3.395016482016921,short_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2020-10-31,PRONE,-6.565499598429244,long_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2020-10-31,SAFE,-5.168954763570801,short_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2020-11-30,PRONE,5.297699340579481,long_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2020-11-30,SAFE,9.341140834882063,short_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2020-12-31,PRONE,7.051304602118944,long_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2020-12-31,SAFE,5.13130593895211,short_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2021-01-31,PRONE,1.7801452021809436,long_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2021-01-31,SAFE,1.6192049820805565,short_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2021-02-28,PRONE,3.2152931766103183,long_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2021-02-28,SAFE,3.348869746519833,short_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2021-03-31,PRONE,8.22705323379414,long_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2021-03-31,SAFE,7.139854431552347,short_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2021-04-30,PRONE,8.095407240623521,long_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2021-04-30,SAFE,7.336398895705047,short_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2021-05-31,PRONE,-2.556213851414907,long_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2021-05-31,SAFE,-0.9762998052223786,short_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2021-06-30,PRONE,-1.7640964344297687,long_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2021-06-30,SAFE,0.11960755412270574,short_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2021-07-31,PRONE,3.900304903835114,long_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2021-07-31,SAFE,8.408322997929615,short_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2021-08-31,PRONE,-2.132237778735203,long_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2021-08-31,SAFE,3.4760872775099565,short_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2021-09-30,PRONE,-6.092179463940625,long_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2021-09-30,SAFE,-5.001154777001457,short_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2021-10-31,PRONE,-1.562417862559319,long_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2021-10-31,SAFE,5.7732755052513385,short_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2021-11-30,PRONE,-0.4380290366968794,long_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2021-11-30,SAFE,1.4637537992552796,short_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2021-12-31,PRONE,-0.6527066797025887,long_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2021-12-31,SAFE,4.544421503949028,short_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2022-01-31,PRONE,-6.935437545595076,long_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2022-01-31,SAFE,-8.197181310545709,short_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2022-02-28,PRONE,-9.85328099278754,long_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2022-02-28,SAFE,-7.1250318505113635,short_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2022-03-31,PRONE,4.027308623589341,long_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2022-03-31,SAFE,3.075784949781909,short_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2022-04-30,PRONE,-7.167149542287592,long_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2022-04-30,SAFE,-2.814444960501983,short_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2022-05-31,PRONE,-4.495961051823337,long_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2022-05-31,SAFE,-4.198242891795397,short_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2022-06-30,PRONE,-9.104469636287687,long_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2022-06-30,SAFE,-11.20208769804944,short_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2022-07-31,PRONE,5.649745199495166,long_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2022-07-31,SAFE,9.777488703646652,short_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2022-08-31,PRONE,-5.162091523643813,long_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2022-08-31,SAFE,-6.088540893653832,short_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2022-09-30,PRONE,-11.714589494605434,long_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2022-09-30,SAFE,-10.886813536288821,short_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2022-10-31,PRONE,0.5771958854001031,long_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2022-10-31,SAFE,5.439551139131377,short_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2022-11-30,PRONE,-0.9753054228319364,long_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2022-11-30,SAFE,4.973088480206233,short_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2022-12-31,PRONE,-2.8308907871905706,long_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2022-12-31,SAFE,-1.1008157485769776,short_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2023-01-31,PRONE,6.72416437819547,long_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2023-01-31,SAFE,6.34049673360993,short_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2023-02-28,PRONE,-3.824700880330323,long_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2023-02-28,SAFE,1.1589370229571974,short_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2023-03-31,PRONE,-10.95548796258323,long_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2023-03-31,SAFE,-0.017747544257532496,short_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2023-04-30,PRONE,-1.1503068362188114,long_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2023-04-30,SAFE,1.5442074430551844,short_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2023-05-31,PRONE,-9.171840449403785,long_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2023-05-31,SAFE,-3.8864949842058785,short_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2023-06-30,PRONE,-2.146298447325208,long_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2023-06-30,SAFE,0.2338125038258186,short_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2023-07-31,PRONE,3.5219027259229962,long_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2023-07-31,SAFE,-0.9798405901565121,short_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2023-08-31,PRONE,-8.238795504395782,long_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2023-08-31,SAFE,-3.0298806652330605,short_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2023-09-30,PRONE,-3.8142948358116087,long_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2023-09-30,SAFE,-4.0482624552360225,short_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2023-10-31,PRONE,-9.459349880521286,long_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2023-10-31,SAFE,-3.092550644001386,short_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2023-11-30,PRONE,2.835837736462226,long_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2023-11-30,SAFE,8.466300043615362,short_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2023-12-31,PRONE,7.094383685525111,long_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2023-12-31,SAFE,8.815956283088656,short_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2024-01-31,PRONE,-1.5823238982899435,long_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2024-01-31,SAFE,0.2407589043725397,short_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2024-02-29,PRONE,-5.9947490627785225,long_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2024-02-29,SAFE,-0.46991274027628266,short_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2024-03-31,PRONE,0.5998328405608846,long_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2024-03-31,SAFE,5.127526971406262,short_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2024-04-30,PRONE,-1.3465772599269423,long_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2024-04-30,SAFE,-0.5590046086607797,short_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2024-05-31,PRONE,6.163530878293979,long_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2024-05-31,SAFE,6.404124270803234,short_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2024-06-30,PRONE,0.24548369108486945,long_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2024-06-30,SAFE,-2.240834279349939,short_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2024-07-31,PRONE,5.1203661349911895,long_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2024-07-31,SAFE,2.8465269256559282,short_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2024-08-31,PRONE,-2.6936521758544103,long_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2024-08-31,SAFE,-1.0803682029421409,short_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2024-09-30,PRONE,-3.8188231259806233,long_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2024-09-30,SAFE,0.9142406518032145,short_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2024-10-31,PRONE,-2.4993708499588485,long_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2024-10-31,SAFE,-3.4047491811691017,short_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2024-11-30,PRONE,-5.537797394119948,long_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2024-11-30,SAFE,-2.0719392669041268,short_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2024-12-31,PRONE,-2.462286211967259,long_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2024-12-31,SAFE,-0.09294121126793214,short_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2025-01-31,PRONE,2.7269964608180457,long_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2025-01-31,SAFE,5.362007720069421,short_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2025-02-28,PRONE,0.552599162373627,long_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2025-02-28,SAFE,1.7987145690192197,short_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2025-03-31,PRONE,-3.3032597389317435,long_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2025-03-31,SAFE,-5.5767861864174355,short_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2025-04-30,PRONE,5.002553107429905,long_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2025-04-30,SAFE,0.5311187656359648,short_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2025-05-31,PRONE,4.979146453597125,long_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2025-05-31,SAFE,2.9169247956977693,short_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2025-06-30,PRONE,4.0798128878105775,long_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2025-06-30,SAFE,1.5603178277164367,short_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2025-07-31,PRONE,4.526203280603886,long_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2025-07-31,SAFE,1.12313008847712,short_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2025-08-31,PRONE,-0.3088431753515021,long_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2025-08-31,SAFE,-0.6254977897805869,short_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2025-09-30,PRONE,-2.276207831268352,long_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2025-09-30,SAFE,-1.904666208758434,short_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2025-10-31,PRONE,-2.5455052961643863,long_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2025-10-31,SAFE,1.906975078442411,short_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2025-11-30,PRONE,-6.497848518213468,long_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2025-11-30,SAFE,-1.8766607561383761,short_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2025-12-31,PRONE,-1.834705467656286,long_leg,PRONE,SAFE
NON_D_PAYER,binary,prone_minus_safe,non_dividend_payers,2025-12-31,SAFE,1.5234341834559544,short_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2001-05-31,SAFE,5.725190794842971,short_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2001-06-30,SAFE,-7.971014492753614,short_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2001-07-31,PRONE,-15.000000000000002,long_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2001-07-31,SAFE,-2.362204724409467,short_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2001-08-31,PRONE,52.941176470588225,long_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2001-08-31,SAFE,-3.2258064516128893,short_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2001-09-30,PRONE,-13.461538461538458,long_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2001-09-30,SAFE,-4.1666666666666625,short_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2001-10-31,PRONE,19.999999999999996,long_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2001-10-31,SAFE,6.0869565217391175,short_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2001-11-30,PRONE,-7.407407407407418,long_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2001-11-30,SAFE,1.6393442622950838,short_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2001-12-31,PRONE,-0.40000000000000036,long_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2001-12-31,SAFE,3.2258064516129004,short_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2002-01-31,PRONE,-3.6144578313253017,long_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2002-01-31,SAFE,29.6875,short_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2002-02-28,PRONE,-16.666666666666664,long_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2002-02-28,SAFE,0.0,short_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2002-03-31,PRONE,35.00000000000001,long_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2002-03-31,SAFE,2.4096385542168752,short_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2002-04-30,PRONE,-11.851851851851858,long_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2002-04-30,SAFE,-6.470588235294117,short_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2002-05-31,PRONE,-7.563025210084029,long_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2002-06-30,PRONE,-18.181818181818187,long_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2002-07-31,PRONE,11.111111111111116,long_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2002-08-31,PRONE,-9.00000000000002,long_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2002-09-30,PRONE,-23.076923076923073,long_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2002-10-31,PRONE,20.714285714285708,long_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2002-11-30,PRONE,-14.201183431952668,long_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2002-12-31,PRONE,-9.6551724137931,long_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2003-01-31,PRONE,-16.030534351145043,long_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2003-02-28,PRONE,8.18181818181818,long_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2003-03-31,PRONE,6.72268907563025,long_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2003-04-30,PRONE,-10.236220472440927,long_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2003-05-31,PRONE,-0.877192982456132,long_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2003-06-30,PRONE,4.424778761061932,long_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2003-07-31,PRONE,-0.8474576271186529,long_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2003-08-31,PRONE,-13.675213675213671,long_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2003-09-30,PRONE,7.920792079207928,long_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2003-10-31,PRONE,-5.5045871559633035,long_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2003-11-30,PRONE,-6.796116504854377,long_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2003-12-31,PRONE,-7.812499999999989,long_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2004-01-31,PRONE,48.022598870056484,long_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2004-02-29,PRONE,9.160305343511443,long_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2004-03-31,PRONE,-10.48951048951048,long_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2004-04-30,PRONE,24.99999999999998,long_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2004-05-31,PRONE,-8.749999999999991,long_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2004-06-30,PRONE,25.342465753424648,long_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2004-07-31,PRONE,-15.300546448087438,long_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2004-08-31,PRONE,2.580645161290329,long_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2004-09-30,PRONE,38.993710691823914,long_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2004-10-31,PRONE,0.7618710134656146,long_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2004-11-30,PRONE,11.075184088253682,long_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2004-12-31,PRONE,19.545250896057343,long_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2005-01-31,PRONE,2.532559415518787,long_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2005-01-31,SAFE,0.4527849927849935,short_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2005-02-28,PRONE,5.904501820589214,long_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2005-02-28,SAFE,4.724424629029613,short_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2005-03-31,PRONE,6.817608826689728,long_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2005-03-31,SAFE,2.2341352640615986,short_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2005-04-30,PRONE,-0.09303216303618012,long_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2005-04-30,SAFE,-4.283525040323294,short_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2005-05-31,PRONE,1.505315835762647,long_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2005-05-31,SAFE,0.05914740554973813,short_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2005-06-30,PRONE,5.036702806999685,long_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2005-06-30,SAFE,4.3421046706651705,short_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2005-07-31,PRONE,2.0698432455282787,long_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2005-07-31,SAFE,4.418522035172085,short_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2005-08-31,PRONE,3.4462889826702607,long_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2005-08-31,SAFE,1.1398591266507219,short_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2005-09-30,PRONE,11.618254452301002,long_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2005-09-30,SAFE,5.894879696872887,short_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2005-10-31,PRONE,-4.553508197305762,long_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2005-10-31,SAFE,-2.7047395939183168,short_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2005-11-30,PRONE,5.6644170184182085,long_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2005-11-30,SAFE,5.449023669119363,short_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2005-12-31,PRONE,6.593679434693594,long_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2005-12-31,SAFE,7.740687390923207,short_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2006-01-31,PRONE,3.6431604058157063,long_leg,PRONE,SAFE
UNPROFITABLE,binary,prone_minus_safe,non_positive_earnings,2006-01-31,SAFE,1.5083324772298299,short_leg,PRONE,SAFE
